dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
GO Molecular Function Annotations	gomf	mhc protein binding	-0.02468	0.11689	1	0	-1		mhc protein binding
GO Molecular Function Annotations	gomf	transferase activity, transferring alkyl or aryl (other than methyl) groups	-0.042857	0.0099299	1	0	-1		transferase activity, transferring alkyl or aryl (other than methyl) groups
GO Molecular Function Annotations	gomf	fibroblast growth factor-activated receptor activity	0.011673	0.60339	1	0	1		fibroblast growth factor-activated receptor activity
GO Molecular Function Annotations	gomf	lyase activity	0.0051695	1	1	0	1		lyase activity
GO Molecular Function Annotations	gomf	protein tyrosine kinase activity	0.006448	1	1	0	1		protein tyrosine kinase activity
GO Molecular Function Annotations	gomf	phosphoric diester hydrolase activity	0.032407	0.31357	1	0	1		phosphoric diester hydrolase activity
GO Molecular Function Annotations	gomf	hydrolase activity	0.1114	0.04409	1	0	1		hydrolase activity
GO Molecular Function Annotations	gomf	amino acid binding	-0.0091162	0.64437	1	0	-1		amino acid binding
GO Molecular Function Annotations	gomf	nadp binding	0.0012785	1	1	0	1		nadp binding
GO Molecular Function Annotations	gomf	cytokine activity	0.027182	0.58324	1	0	1		cytokine activity
GO Molecular Function Annotations	gomf	smad binding	-0.0065036	1	1	0	-1		smad binding
GO Molecular Function Annotations	gomf	dioxygenase activity	0.019455	0.36609	1	0	1		dioxygenase activity
GO Molecular Function Annotations	gomf	carbohydrate binding	-0.074041	0.00392	1	0	-1		carbohydrate binding
GO Molecular Function Annotations	gomf	flavin adenine dinucleotide binding	0.015564	0.58307	1	0	1		flavin adenine dinucleotide binding
GO Molecular Function Annotations	gomf	protease binding	0.0038355	1	1	0	1		protease binding
GO Molecular Function Annotations	gomf	actin filament binding	0.015564	0.57815	1	0	1		actin filament binding
GO Molecular Function Annotations	gomf	chromatin binding	-0.011729	0.70736	1	0	-1		chromatin binding
GO Molecular Function Annotations	gomf	heat shock protein binding	-0.0065036	1	1	0	-1		heat shock protein binding
GO Molecular Function Annotations	gomf	chaperone binding	-0.020789	0.20109	1	0	-1		chaperone binding
GO Molecular Function Annotations	gomf	transcription corepressor activity	-0.0026126	1	1	0	-1		transcription corepressor activity
GO Molecular Function Annotations	gomf	cytokine receptor binding	0.020678	0.61911	1	0	1		cytokine receptor binding
GO Molecular Function Annotations	gomf	kinase regulator activity	-0.0026126	1	1	0	-1		kinase regulator activity
GO Molecular Function Annotations	gomf	enzyme inhibitor activity	-0.023402	0.37646	1	0	-1		enzyme inhibitor activity
GO Molecular Function Annotations	gomf	magnesium ion binding	-0.0026126	1	1	0	-1		magnesium ion binding
GO Molecular Function Annotations	gomf	collagen binding	0.0012785	1	1	0	1		collagen binding
GO Molecular Function Annotations	gomf	voltage-gated calcium channel activity	0.023346	0.34864	1	0	1		voltage-gated calcium channel activity
GO Molecular Function Annotations	gomf	oxygen binding	-0.02468	0.11726	1	0	-1		oxygen binding
GO Molecular Function Annotations	gomf	growth factor activity	-0.018232	0.50696	1	0	-1		growth factor activity
GO Molecular Function Annotations	gomf	growth factor receptor binding	0.0077265	1	1	0	1		growth factor receptor binding
GO Molecular Function Annotations	gomf	steroid binding	-0.018232	0.50936	1	0	-1		steroid binding
GO Molecular Function Annotations	gomf	bile acid binding	-0.0065036	1	1	0	-1		bile acid binding
GO Molecular Function Annotations	gomf	structure-specific dna binding	-0.016898	0.58749	1	0	-1		structure-specific dna binding
GO Molecular Function Annotations	gomf	rna polymerase ii transcription factor binding	0.011673	0.59997	1	0	1		rna polymerase ii transcription factor binding
GO Molecular Function Annotations	gomf	actin binding	0.042802	0.1293	1	0	1		actin binding
GO Molecular Function Annotations	gomf	calcium channel regulator activity	-0.0065036	1	1	0	-1		calcium channel regulator activity
GO Molecular Function Annotations	gomf	monoamine transmembrane transporter activity	0.015564	0.58221	1	0	1		monoamine transmembrane transporter activity
GO Molecular Function Annotations	gomf	g-protein coupled adenosine receptor activity	0.011673	0.60199	1	0	1		g-protein coupled adenosine receptor activity
GO Molecular Function Annotations	gomf	opioid receptor activity	-0.0065036	1	1	0	-1		opioid receptor activity
GO Molecular Function Annotations	gomf	hexosaminidase activity	0.011673	0.60213	1	0	1		hexosaminidase activity
GO Molecular Function Annotations	gomf	isomerase activity	0.0012785	1	1	0	1		isomerase activity
GO Molecular Function Annotations	gomf	fmn binding	0.011673	0.60393	1	0	1		fmn binding
GO Molecular Function Annotations	gomf	retinoid x receptor binding	0.015564	0.57969	1	0	1		retinoid x receptor binding
GO Molecular Function Annotations	gomf	platelet-derived growth factor receptor binding	-0.0026126	1	1	0	-1		platelet-derived growth factor receptor binding
GO Molecular Function Annotations	gomf	g-protein alpha-subunit binding	0.0012785	1	1	0	1		g-protein alpha-subunit binding
GO Molecular Function Annotations	gomf	calmodulin binding	0.016843	0.69032	1	0	1		calmodulin binding
GO Molecular Function Annotations	gomf	lipid transporter activity	-0.0065036	1	1	0	-1		lipid transporter activity
GO Molecular Function Annotations	gomf	coreceptor activity	-0.0065036	1	1	0	-1		coreceptor activity
GO Molecular Function Annotations	gomf	carboxylic ester hydrolase activity	0.0051695	1	1	0	1		carboxylic ester hydrolase activity
GO Molecular Function Annotations	gomf	beta-amyloid binding	-0.02468	0.11516	1	0	-1		beta-amyloid binding
GO Molecular Function Annotations	gomf	enzyme binding	-0.050917	0.41305	1	0	-1		enzyme binding
GO Molecular Function Annotations	gomf	transcription factor binding	0.0038355	1	1	0	1		transcription factor binding
GO Molecular Function Annotations	gomf	calcium ion binding	0.040189	0.2064	1	0	1		calcium ion binding
GO Molecular Function Annotations	gomf	structural molecule activity	-0.016898	0.58847	1	0	-1		structural molecule activity
GO Molecular Function Annotations	gomf	virus receptor activity	-0.0026126	1	1	0	-1		virus receptor activity
GO Molecular Function Annotations	gomf	glucagon receptor activity	0.011673	0.60317	1	0	1		glucagon receptor activity
GO Molecular Function Annotations	gomf	oxidoreductase activity, acting on peroxide as acceptor	-0.020919	0.11555	1	0	-1		oxidoreductase activity, acting on peroxide as acceptor|peroxidase activity|antioxidant activity
GO Molecular Function Annotations	gomf	heparin binding	-0.041748	0.13839	1	0	-1		heparin binding|glycosaminoglycan binding|sulfur compound binding
GO Molecular Function Annotations	gomf	secondary active transmembrane transporter activity	0.015974	0.5359	1	0	1		secondary active transmembrane transporter activity|active transmembrane transporter activity
GO Molecular Function Annotations	gomf	protein binding	0.073041	0.22287	1	0	1		protein binding
GO Molecular Function Annotations	gomf	organic anion transmembrane transporter activity	-0.0065036	0.79161	1	0	-1		organic anion transmembrane transporter activity|organic acid transmembrane transporter activity
GO Molecular Function Annotations	gomf	monovalent inorganic cation transmembrane transporter activity	0.015509	0.77309	1	0	1		monovalent inorganic cation transmembrane transporter activity
GO Molecular Function Annotations	gomf	calcium activated cation channel activity	-0.023435	0.11702	1	0	-1		calcium activated cation channel activity|ion gated channel activity|calcium-activated potassium channel activity
GO Molecular Function Annotations	gomf	dopamine binding	0.024698	0.18176	1	0	1		dopamine binding|catecholamine binding|dopamine neurotransmitter receptor activity
GO Molecular Function Annotations	gomf	protein homodimerization activity	-0.017673	0.70518	1	0	-1		protein homodimerization activity|protein dimerization activity|identical protein binding
GO Molecular Function Annotations	gomf	pattern recognition receptor activity	-0.0065036	1	1	0	-1		pattern recognition receptor activity|signaling pattern recognition receptor activity
GO Molecular Function Annotations	gomf	nucleic acid binding transcription factor activity	0.022012	0.54105	1	0	1		nucleic acid binding transcription factor activity|sequence-specific dna binding transcription factor activity
GO Molecular Function Annotations	gomf	organic acid binding	-0.036409	0.18719	1	0	-1		organic acid binding|carboxylic acid binding
GO Molecular Function Annotations	gomf	ubiquitin-like protein ligase binding	0.012952	0.69375	1	0	1		ubiquitin-like protein ligase binding|ubiquitin protein ligase binding
GO Molecular Function Annotations	gomf	peptide receptor activity	0.035574	0.34298	1	0	1		peptide receptor activity|g-protein coupled peptide receptor activity
GO Molecular Function Annotations	gomf	channel inhibitor activity	0.011673	0.60225	1	0	1		channel inhibitor activity|ion channel inhibitor activity
GO Molecular Function Annotations	gomf	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	0.011673	0.60188	1	0	1		oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen|oxidoreductase activity, acting on single donors with incorporation of molecular oxygen
GO Molecular Function Annotations	gomf	methyltransferase activity	-0.0065036	1	1	0	-1		methyltransferase activity|transferase activity, transferring one-carbon groups
GO Molecular Function Annotations	gomf	cyclic-nucleotide phosphodiesterase activity	0.015564	0.582	1	0	1		cyclic-nucleotide phosphodiesterase activity|3',5'-cyclic-nucleotide phosphodiesterase activity
GO Molecular Function Annotations	gomf	heme binding	-0.027993	0.2573	1	0	-1		heme binding|tetrapyrrole binding
GO Molecular Function Annotations	gomf	phospholipase c activity	0.029216	0.20877	1	0	1		phospholipase c activity|phosphatidylinositol phospholipase c activity
GO Molecular Function Annotations	gomf	amide binding	0.011494	0.795	1	0	1		amide binding|peptide binding
GO Molecular Function Annotations	gomf	ionotropic glutamate receptor activity	-0.010765	0.57941	1	0	-1		ionotropic glutamate receptor activity|extracellular-glutamate-gated ion channel activity|glutamate receptor activity
GO Molecular Function Annotations	gomf	cation binding	-0.026943	0.69881	1	0	-1		cation binding|metal ion binding
GO Molecular Function Annotations	gomf	calcium ion transmembrane transporter activity	0.016843	0.68947	1	0	1		calcium ion transmembrane transporter activity|calcium channel activity|divalent inorganic cation transmembrane transporter activity
GO Molecular Function Annotations	gomf	peptidase activity, acting on l-amino acid peptides	0.045102	0.19513	1	0	1		peptidase activity, acting on l-amino acid peptides|peptidase activity|endopeptidase activity
GO Molecular Function Annotations	gomf	transcription regulatory region sequence-specific dna binding	0.022088	0.32899	1	0	1		transcription regulatory region sequence-specific dna binding|rna polymerase ii regulatory region sequence-specific dna binding|rna polymerase ii regulatory region dna binding|transcription regulatory region dna binding|regulatory region dna binding|regulatory region nucleic acid binding|core promoter proximal region sequence-specific dna binding|core promoter proximal region dna binding|rna polymerase ii core promoter proximal region sequence-specific dna binding|sequence-specific dna binding
GO Molecular Function Annotations	gomf	cation channel activity	0.018192	0.54429	1	0	1		cation channel activity|gated channel activity|substrate-specific channel activity|ion channel activity|channel activity|passive transmembrane transporter activity|voltage-gated channel activity|voltage-gated ion channel activity|voltage-gated cation channel activity|metal ion transmembrane transporter activity
GO Molecular Function Annotations	gomf	ion transmembrane transporter activity	0.032161	0.42907	1	0	1		ion transmembrane transporter activity|cation transmembrane transporter activity|inorganic cation transmembrane transporter activity|substrate-specific transmembrane transporter activity|transmembrane transporter activity|substrate-specific transporter activity|transporter activity
GO Molecular Function Annotations	gomf	rna polymerase ii core promoter proximal region sequence-specific dna binding transcription factor activity	0.023935	0.24488	1	0	1		rna polymerase ii core promoter proximal region sequence-specific dna binding transcription factor activity|sequence-specific dna binding rna polymerase ii transcription factor activity|rna polymerase ii core promoter proximal region sequence-specific dna binding transcription factor activity involved in positive regulation of transcription|rna polymerase ii transcription regulatory region sequence-specific dna binding transcription factor activity involved in positive regulation of transcription
GO Molecular Function Annotations	gomf	mean	4.5101e-05	0.92115	1	0	1	mean	mean|stdv|organic cyclic compound binding|ion binding|heterocyclic compound binding|binding
GO Molecular Function Annotations	gomf	signaling receptor activity	0.088581	0.14707	1	0	1		signaling receptor activity|transmembrane signaling receptor activity|receptor activity|signal transducer activity|molecular transducer activity|g-protein coupled receptor activity
GO Molecular Function Annotations	gomf	atpase activity, coupled to transmembrane movement of substances	0.011673	0.60401	1	0	1		atpase activity, coupled to transmembrane movement of substances|hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances|p-p-bond-hydrolysis-driven transmembrane transporter activity|primary active transmembrane transporter activity|atpase activity, coupled to movement of substances
GO Molecular Function Annotations	gomf	nucleoside-triphosphatase activity	-0.0072725	0.85821	1	0	-1		nucleoside-triphosphatase activity|hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides|pyrophosphatase activity|hydrolase activity, acting on acid anhydrides|atpase activity
GO Molecular Function Annotations	gomf	endopeptidase inhibitor activity	-0.012502	0.39841	1	0	-1		endopeptidase inhibitor activity|endopeptidase regulator activity|peptidase inhibitor activity|peptidase regulator activity|serine-type endopeptidase inhibitor activity
GO Molecular Function Annotations	gomf	purinergic nucleotide receptor activity	0.013241	0.41418	1	0	1		purinergic nucleotide receptor activity|nucleotide receptor activity|g-protein coupled purinergic nucleotide receptor activity|g-protein coupled nucleotide receptor activity|purinergic receptor activity
GO Molecular Function Annotations	gomf	amine binding	0.015564	0.58289	1	0	1		amine binding|serotonin binding
GO Molecular Function Annotations	gomf	phosphotransferase activity, alcohol group as acceptor	-0.056154	0.067369	1	0	-1		phosphotransferase activity, alcohol group as acceptor|kinase activity|protein kinase activity|transferase activity, transferring phosphorus-containing groups|protein serine/threonine kinase activity
GO Molecular Function Annotations	gomf	transcription factor binding transcription factor activity	-0.021042	0.28317	1	0	-1		transcription factor binding transcription factor activity|protein binding transcription factor activity|transcription cofactor activity|transcription coactivator activity
GO Molecular Function Annotations	gomf	prostaglandin receptor activity	0.0061205	0.82562	1	0	1		prostaglandin receptor activity|prostanoid receptor activity|icosanoid receptor activity|prostaglandin e receptor activity
GO Molecular Function Annotations	gomf	nucleic acid binding	-0.016882	0.6893	1	0	-1		nucleic acid binding|dna binding
GO Molecular Function Annotations	gomf	voltage-gated potassium channel activity	-0.0037599	0.78603	1	0	-1		voltage-gated potassium channel activity|potassium channel activity|potassium ion transmembrane transporter activity
GO Molecular Function Annotations	gomf	solute:cation symporter activity	0.0046011	1	1	0	1		solute:cation symporter activity|symporter activity|anion:cation symporter activity|solute:sodium symporter activity
GO Molecular Function Annotations	gomf	extracellular ligand-gated ion channel activity	-0.010383	0.59931	1	0	-1		extracellular ligand-gated ion channel activity|ligand-gated channel activity|ligand-gated ion channel activity|excitatory extracellular ligand-gated ion channel activity
GO Molecular Function Annotations	gomf	guanyl ribonucleotide binding	0.020798	0.34592	1	0	1		guanyl ribonucleotide binding|guanyl nucleotide binding|gtp binding
GO Molecular Function Annotations	gomf	small gtpase binding	0.0012785	1	1	0	1		small gtpase binding|gtpase binding|ras gtpase binding
GO Molecular Function Annotations	gomf	serine-type peptidase activity	0.048719	0.066439	1	0	1		serine-type peptidase activity|serine hydrolase activity|serine-type endopeptidase activity
GO Molecular Function Annotations	gomf	direct ligand regulated sequence-specific dna binding transcription factor activity	0.0087586	0.88787	1	0	1		direct ligand regulated sequence-specific dna binding transcription factor activity|ligand-activated sequence-specific dna binding rna polymerase ii transcription factor activity|steroid hormone receptor activity
GO Molecular Function Annotations	gomf	inorganic anion transmembrane transporter activity	-0.0056379	0.79459	1	0	-1		inorganic anion transmembrane transporter activity|chloride channel activity|chloride transmembrane transporter activity|anion channel activity|anion transmembrane transporter activity
GO Molecular Function Annotations	gomf	protein-hormone receptor activity	-0.0026126	1	1	0	-1		protein-hormone receptor activity
GO Molecular Function Annotations	gomf	protein kinase binding	-0.020845	0.55339	1	0	-1		protein kinase binding|kinase binding
GO Molecular Function Annotations	gomf	gaba receptor activity	-0.022664	0.11772	1	0	-1		gaba receptor activity|gaba-a receptor activity
GO Molecular Function Annotations	gomf	epinephrine binding	0.014997	0.43421	1	0	1		epinephrine binding|adrenergic receptor activity
GO Molecular Function Annotations	gomf	hormone binding	0.023855	0.39485	1	0	1		hormone binding|peptide hormone binding
GO Molecular Function Annotations	gomf	lipid binding	-0.045212	0.12824	1	0	-1		lipid binding|phospholipid binding
GO Molecular Function Annotations	gomf	hydrolase activity, acting on ester bonds	0.052253	0.092489	1	0	1		hydrolase activity, acting on ester bonds|phosphoric ester hydrolase activity
GO Molecular Function Annotations	gomf	catalytic activity	-0.0057254	1	1	0	-1		catalytic activity
GO Molecular Function Annotations	gomf	protein heterodimerization activity	0.034964	0.43242	1	0	1		protein heterodimerization activity
GO Molecular Function Annotations	gomf	monosaccharide binding	-0.042857	0.0089799	1	0	-1		monosaccharide binding
GO Molecular Function Annotations	gomf	alcohol binding	-0.0065036	1	1	0	-1		alcohol binding
GO Molecular Function Annotations	gomf	g-protein coupled receptor binding	0.033685	0.38187	1	0	1		g-protein coupled receptor binding
GO Molecular Function Annotations	gomf	cytokine receptor activity	0.027182	0.58576	1	0	1		cytokine receptor activity
GO Molecular Function Annotations	gomf	oxidoreductase activity, acting on the aldehyde or oxo group of donors	-0.0065036	1	1	0	-1		oxidoreductase activity, acting on the aldehyde or oxo group of donors
GO Molecular Function Annotations	gomf	sodium ion transmembrane transporter activity	0.024625	0.46751	1	0	1		sodium ion transmembrane transporter activity
GO Molecular Function Annotations	gomf	transforming growth factor beta receptor binding	-0.016898	0.5868	1	0	-1		transforming growth factor beta receptor binding
GO Molecular Function Annotations	gomf	hormone activity	0.027237	0.35429	1	0	1		hormone activity
GO Molecular Function Annotations	gomf	protein self-association	0.011673	0.60306	1	0	1		protein self-association
GO Molecular Function Annotations	gomf	protein n-terminus binding	-0.016898	0.58893	1	0	-1		protein n-terminus binding
GO Molecular Function Annotations	gomf	channel regulator activity	-0.0091162	0.64632	1	0	-1		channel regulator activity
GO Molecular Function Annotations	gomf	receptor regulator activity	-0.016898	0.58902	1	0	-1		receptor regulator activity
GO Molecular Function Annotations	gomf	organic hydroxy compound transmembrane transporter activity	0.015564	0.58221	1	0	1		organic hydroxy compound transmembrane transporter activity
GO Molecular Function Annotations	gomf	histamine receptor activity	0.011673	0.59877	1	0	1		histamine receptor activity
GO Molecular Function Annotations	gomf	melanocortin receptor activity	0.011673	0.60092	1	0	1		melanocortin receptor activity
GO Molecular Function Annotations	gomf	ammonium ion binding	0.022454	0.22625	1	0	1		ammonium ion binding|quaternary ammonium group binding
GO Molecular Function Annotations	gomf	receptor signaling protein activity	-0.023949	0.11206	1	0	-1		receptor signaling protein activity|receptor signaling protein serine/threonine kinase activity
GO Molecular Function Annotations	gomf	metalloendopeptidase activity	0.010548	0.58246	1	0	1		metalloendopeptidase activity|metallopeptidase activity
GO Molecular Function Annotations	gomf	neurotransmitter receptor activity	-0.0055839	0.77821	1	0	-1		neurotransmitter receptor activity|neuropeptide receptor activity
GO Molecular Function Annotations	gomf	actinin binding	0.011673	0.59885	1	0	1		actinin binding|alpha-actinin binding
GO Molecular Function Annotations	gomf	nuclear hormone receptor binding	0.0031405	1	1	0	1		nuclear hormone receptor binding|hormone receptor binding
GO Molecular Function Annotations	gomf	transferase activity, transferring acyl groups other than amino-acyl groups	-0.004645	1	1	0	-1		transferase activity, transferring acyl groups other than amino-acyl groups|transferase activity, transferring acyl groups
GO Molecular Function Annotations	gomf	zinc ion binding	-0.027771	0.45854	1	0	-1		zinc ion binding|transition metal ion binding
GO Molecular Function Annotations	gomf	lipase activity	0.010522	0.72904	1	0	1		lipase activity|phospholipase activity
GO Molecular Function Annotations	gomf	chemokine receptor binding	-0.0065036	1	1	0	-1		chemokine receptor binding|chemokine activity
GO Molecular Function Annotations	gomf	transmembrane receptor protein tyrosine kinase activity	0.016843	0.68875	1	0	1		transmembrane receptor protein tyrosine kinase activity|transmembrane receptor protein kinase activity
GO Molecular Function Annotations	gomf	neurotransmitter transporter activity	0.0012785	1	1	0	1		neurotransmitter transporter activity|neurotransmitter:sodium symporter activity
GO Molecular Function Annotations	gomf	hydrolase activity, hydrolyzing o-glycosyl compounds	0.035019	0.21333	1	0	1		hydrolase activity, hydrolyzing o-glycosyl compounds|hydrolase activity, acting on glycosyl bonds
GO Molecular Function Annotations	gomf	organic cation transmembrane transporter activity	0.015564	0.58247	1	0	1		organic cation transmembrane transporter activity|ammonium transmembrane transporter activity
GO Molecular Function Annotations	gomf	oxidoreductase activity, acting on ch-oh group of donors	0.015985	0.40291	1	0	1		oxidoreductase activity, acting on ch-oh group of donors|oxidoreductase activity, acting on the ch-oh group of donors, nad or nadp as acceptor
GO Molecular Function Annotations	gomf	poly(a) rna binding	-0.044744	0.074919	1	0	-1		poly(a) rna binding|rna binding
GO Molecular Function Annotations	gomf	enzyme regulator activity	-0.06867	0.03167	1	0	-1		enzyme regulator activity|molecular function regulator
GO Molecular Function Annotations	gomf	transferase activity, transferring glycosyl groups	-0.021951	0.067779	1	0	-1		transferase activity, transferring glycosyl groups|transferase activity, transferring hexosyl groups
GO Molecular Function Annotations	gomf	coenzyme binding	-0.011362	0.72684	1	0	-1		coenzyme binding|cofactor binding
GO Molecular Function Annotations	gomf	protein phosphatase binding	-0.033302	0.067529	1	0	-1		protein phosphatase binding|phosphatase binding
GO Molecular Function Annotations	gomf	tumor necrosis factor receptor superfamily binding	0.011673	0.60099	1	0	1		tumor necrosis factor receptor superfamily binding|tumor necrosis factor receptor binding
GO Molecular Function Annotations	gomf	atpase activity, coupled	0.0012785	1	1	0	1		atpase activity, coupled
GO Molecular Function Annotations	gomf	protein complex binding	-0.05424	0.18161	1	0	-1		protein complex binding|macromolecular complex binding
GO Molecular Function Annotations	gomf	core promoter binding	-0.020789	0.20024	1	0	-1		core promoter binding|core promoter sequence-specific dna binding
GO Molecular Function Annotations	gomf	integrin binding	-0.064279	0.00331	1	0	-1		integrin binding|cell adhesion molecule binding
GO Molecular Function Annotations	gomf	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	-0.010591	0.67091	1	0	-1		oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen|monooxygenase activity
GO Molecular Function Annotations	gomf	beta-adrenergic receptor activity	0.013479	0.49745	1	0	1		beta-adrenergic receptor activity|norepinephrine binding
GO Molecular Function Annotations	gomf	transferase activity	-0.14297	0.0018	1	0	-1		transferase activity
