dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	annulate lamellae	0.014973	0.59812	1	0	1		annulate lamellae
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	mitochondrial respiratory chain complex iii	-0.017846	0.86566	1	0	-1		mitochondrial respiratory chain complex iii
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	ripoptosome	-0.018766	0.73308	1	0	-1		ripoptosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	bcl-2 family protein complex	-0.024076	0.060619	1	0	-1		bcl-2 family protein complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	nadph oxidase complex	-0.0068443	0.88912	1	0	-1		nadph oxidase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	cytochrome b6f complex	-0.045652	0.03436	1	0	-1		cytochrome b6f complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	biofilm matrix	0.00082752	1	1	0	1		biofilm matrix
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	terminal loop	-0.0016195	1	1	0	-1		terminal loop
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	rough endoplasmic reticulum	0.050986	0.51631	1	0	1		rough endoplasmic reticulum
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	root hair	0.02755	0.73142	1	0	1		root hair
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	unconventional myosin complex	-0.020348	0.3887	1	0	-1		unconventional myosin complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	troponin complex	-0.028232	0.25375	1	0	-1		troponin complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	phosphatidylinositol 3-kinase complex	0.015019	0.69486	1	0	1		phosphatidylinositol 3-kinase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	nuclear inner membrane	-0.017296	0.25421	1	0	-1		nuclear inner membrane
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	membrane stack	0.017074	0.597	1	0	1		membrane stack
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	iridosome	0.035969	0.45136	1	0	1		iridosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	osmiophilic body	0.014496	0.59749	1	0	1		osmiophilic body
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	integrin alphad-beta2 complex	-0.047456	0.084559	1	0	-1		integrin alphad-beta2 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	sorting endosome	0.018097	0.59777	1	0	1		sorting endosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	capsule	-0.004906	0.98619	1	0	-1		capsule
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	granular vesicle	0.034023	0.37514	1	0	1		granular vesicle
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	climbing fiber	0.013482	0.73893	1	0	1		climbing fiber
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	paraspeckles	0.020364	0.52485	1	0	1		paraspeckles
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	late endosome membrane	0.027562	0.59574	1	0	1		late endosome membrane
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	transforming growth factor beta activated kinase 1 complex	-0.022122	0.51991	1	0	-1		transforming growth factor beta activated kinase 1 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	ikappab kinase complex	-0.023019	0.69813	1	0	-1		ikappab kinase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	interferon regulatory factor complex	0.012935	0.85156	1	0	1		interferon regulatory factor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	mediator complex	0.023917	0.50302	1	0	1		mediator complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	viral integration complex	-0.062262	0.03403	1	0	-1		viral integration complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	y chromosome	-0.0016302	0.91744	1	0	-1		y chromosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	nuclear lamina	-0.023592	0.12256	1	0	-1		nuclear lamina
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	pronucleus	0.0069264	0.78917	1	0	1		pronucleus
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	glycine-gated chloride channel complex	-0.0025694	0.91666	1	0	-1		glycine-gated chloride channel complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	smooth muscle contractile fiber	-4.6512e-05	1	1	0	-1		smooth muscle contractile fiber
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	somatic spine	-0.013442	0.68632	1	0	-1		somatic spine
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	rhoptry	-0.063324	0.054869	1	0	-1		rhoptry
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	interleukin-4 receptor complex	0.023004	0.59583	1	0	1		interleukin-4 receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	meprin a complex	0.024601	0.49063	1	0	1		meprin a complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	polyketide synthase complex	-0.031049	0.26991	1	0	-1		polyketide synthase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	periplasmic flagellum	-0.046699	0.10984	1	0	-1		periplasmic flagellum
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	shc-grb2-sos complex	-0.0093708	0.83621	1	0	-1		shc-grb2-sos complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	aryl hydrocarbon receptor complex	0.022845	0.73031	1	0	1		aryl hydrocarbon receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	insulin-responsive compartment	0.017228	0.58932	1	0	1		insulin-responsive compartment
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	tetraspanin-enriched microdomain	-0.071892	0.02018	1	0	-1		tetraspanin-enriched microdomain
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	follicle-stimulating hormone complex	-0.011234	1	1	0	-1		follicle-stimulating hormone complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	smooth endoplasmic reticulum lumen	0.026601	0.59534	1	0	1		smooth endoplasmic reticulum lumen
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	checkpoint clamp complex	0.043946	0.28044	1	0	1		checkpoint clamp complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	integrin alphaiib-beta3 complex	-0.032704	0.52668	1	0	-1		integrin alphaiib-beta3 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	integrin alpha6-beta4 complex	-0.010892	0.67101	1	0	-1		integrin alpha6-beta4 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	lamina reticularis	-0.032313	0.14938	1	0	-1		lamina reticularis
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	polytene chromosome	-0.0022907	0.86552	1	0	-1		polytene chromosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	origin recognition complex	-0.033464	0.083519	1	0	-1		origin recognition complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	rave complex	0.0031709	0.89662	1	0	1		rave complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	microtubule organizing center attachment site	0.050851	0.27026	1	0	1		microtubule organizing center attachment site
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	mitotic checkpoint complex	0.033636	0.52285	1	0	1		mitotic checkpoint complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	anchored component of plasma membrane	0.021422	0.55191	1	0	1		anchored component of plasma membrane
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	microneme	-0.015391	0.8116	1	0	-1		microneme
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	interleukin-6 receptor complex	0.0071505	0.95639	1	0	1		interleukin-6 receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	photoreceptor inner segment	-0.00029134	1	1	0	-1		photoreceptor inner segment
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	glutamyl-trna(gln) amidotransferase complex	0.029182	0.43263	1	0	1		glutamyl-trna(gln) amidotransferase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	transforming growth factor beta1-type ii receptor complex	0.0018382	1	1	0	1		transforming growth factor beta1-type ii receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	apolipoprotein b mrna editing enzyme complex	-0.035949	0.40549	1	0	-1		apolipoprotein b mrna editing enzyme complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	tubulobulbar complex	-0.0022351	0.87025	1	0	-1		tubulobulbar complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	aster	0.022004	0.49265	1	0	1		aster
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	central vacuole	-0.0074283	0.8642	1	0	-1		central vacuole
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	xanthophore	0.056016	0.35007	1	0	1		xanthophore
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	pilus	-0.12068	0.11381	1	0	-1		pilus
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	hydrogenosome	-0.078969	0.04766	1	0	-1		hydrogenosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	glyoxysome	-0.042625	0.22461	1	0	-1		glyoxysome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	respiratory chain complex iii	-0.029724	0.51918	1	0	-1		respiratory chain complex iii
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	cytochrome complex	-0.016027	0.16052	1	0	-1		cytochrome complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	succinate dehydrogenase complex	0.0031079	0.78962	1	0	1		succinate dehydrogenase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	death-inducing signaling complex	-0.051668	0.12605	1	0	-1		death-inducing signaling complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	light-harvesting complex	-0.068486	0.11359	1	0	-1		light-harvesting complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	thylakoid light-harvesting complex	-0.095083	0.04651	1	0	-1		thylakoid light-harvesting complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	bleb	-0.097485	0.02633	1	0	-1		bleb
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	glial cell projection	-0.0052676	0.91839	1	0	-1		glial cell projection
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	chaperonin-containing t-complex	-0.046276	0.2188	1	0	-1		chaperonin-containing t-complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	apoplast	-0.054804	0.090749	1	0	-1		apoplast
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	euchromatin	-0.0025507	0.86622	1	0	-1		euchromatin
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	axon hillock	0.048017	0.255	1	0	1		axon hillock
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	swi/snf complex	0.018775	0.73037	1	0	1		swi/snf complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	z chromosome	0.0024622	0.93399	1	0	1		z chromosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	microfibril	-0.018845	0.69342	1	0	-1		microfibril
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	integrin alphax-beta2 complex	-0.0061528	1	1	0	-1		integrin alphax-beta2 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	tumor necrosis factor receptor superfamily complex	-0.10069	0.16029	1	0	-1		tumor necrosis factor receptor superfamily complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	heavy chain immunoglobulin complex	-0.030344	0.15082	1	0	-1		heavy chain immunoglobulin complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	igg b cell receptor complex	-0.014725	0.72481	1	0	-1		igg b cell receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	virion membrane	-0.029635	0.1206	1	0	-1		virion membrane
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	retrotransposon nucleocapsid	-0.051271	0.33932	1	0	-1		retrotransposon nucleocapsid
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	endoplasmic reticulum-golgi intermediate compartment	0.001864	1	1	0	1		endoplasmic reticulum-golgi intermediate compartment
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	intermediate-density lipoprotein particle	-0.0058039	0.94216	1	0	-1		intermediate-density lipoprotein particle
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	chylomicron remnant	0.018594	0.78933	1	0	1		chylomicron remnant
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	perinuclear region of cytoplasm	0.018506	0.66907	1	0	1		perinuclear region of cytoplasm
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	neurosecretory vesicle	0.020566	0.55347	1	0	1		neurosecretory vesicle
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	parallel fiber	-0.020843	0.65891	1	0	-1		parallel fiber
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	c-fiber	0.14752	0.15043	1	0	1		c-fiber
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	varicosity	-0.01772	0.73112	1	0	-1		varicosity
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	pericellular basket	-0.019933	0.86699	1	0	-1		pericellular basket
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	presynaptic membrane	0.024612	0.56526	1	0	1		presynaptic membrane
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	intercalated disc	0.010929	0.9548	1	0	1		intercalated disc
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	u1 snrnp	-0.008625	0.86599	1	0	-1		u1 snrnp
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	interchromatin granule	0.029938	0.43126	1	0	1		interchromatin granule
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	rits complex	-0.012828	0.86638	1	0	-1		rits complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	nuclear heterochromatin	0.0027904	0.88519	1	0	1		nuclear heterochromatin
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	eukaryotic translation initiation factor 2 complex	-0.0074173	0.86752	1	0	-1		eukaryotic translation initiation factor 2 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	eukaryotic translation initiation factor 2b complex	0.026516	0.49327	1	0	1		eukaryotic translation initiation factor 2b complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	tsc1-tsc2 complex	-0.017393	0.80084	1	0	-1		tsc1-tsc2 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	lipopolysaccharide receptor complex	-0.02576	0.53359	1	0	-1		lipopolysaccharide receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	interleukin-1 receptor complex	0.030698	0.73024	1	0	1		interleukin-1 receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	enhanceosome	0.0051928	0.83396	1	0	1		enhanceosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	protein acetyltransferase complex	0.004355	0.69358	1	0	1		protein acetyltransferase complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	extrachromosomal dna	0.0029383	1	1	0	1		extrachromosomal dna
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	large latent transforming growth factor-beta complex	0.0026182	1	1	0	1		large latent transforming growth factor-beta complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	integrin alpha1-beta1 complex	-0.030476	0.37281	1	0	-1		integrin alpha1-beta1 complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	symbiosome	0.016942	0.5991	1	0	1		symbiosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	nuclear envelope lumen	0.019477	0.55159	1	0	1		nuclear envelope lumen
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	excitatory synapse	-0.067507	0.33688	1	0	-1		excitatory synapse
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	zymogen granule	0.051442	0.37818	1	0	1		zymogen granule
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	preribosome	-0.010033	0.086009	1	0	-1		preribosome
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	histone locus body	-0.00099806	0.8959	1	0	-1		histone locus body
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	integrator complex	0.0041773	0.86473	1	0	1		integrator complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	pcg protein complex	0.0048753	0.82936	1	0	1		pcg protein complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	intracellular immature spore	-0.0078999	0.89552	1	0	-1		intracellular immature spore
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	horsetail-astral microtubule array	0.024093	0.73243	1	0	1		horsetail-astral microtubule array
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	nodal receptor complex	0.02038	0.7314	1	0	1		nodal receptor complex
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	acrosomal vesicle	-0.05788	0.14361	1	0	-1		acrosomal vesicle
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	mitochondrial respiratory chain complex i	-0.0020921	1	1	0	-1		mitochondrial respiratory chain complex i
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	dendrite cytoplasm	-0.005282	0.86642	1	0	-1		dendrite cytoplasm
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	costamere	0.0058459	0.86573	1	0	1		costamere
COMPARTMENTS Text-mining Protein Localization Evidence Scores - Cleaned	jensencompartmenttextmining_cleaned	cornified envelope	0.031314	0.33433	1	0	1		cornified envelope
