dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	WNT1	-0.0021238	1	1	0	-1		WNT1|MAP3K14
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	mean	-0.0049413	0.34677	1	0	-1	mean	mean|stdv
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	RBBP8	0.0086563	0.833	1	0	1		RBBP8|MT4|FDXR
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	CD8A	0.048544	0.3388	1	0	1		CD8A|KDR
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	MSH3	0.0089285	0.83302	1	0	1		MSH3|TFDP2|BRCA1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	GSTM1	0.067753	0.088549	1	0	1		GSTM1|TST|HPN|HPX|CEBPA
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	ANK1	-0.0256	0.52592	1	0	-1		ANK1|SPTB|SPTA1|TAL1|MAP2K3|BNIP3L
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	NOS2	0.049191	0.3268	1	0	1		NOS2|ARL3|FOSL1|PAX7
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	MAP2K7	0.014434	0.77208	1	0	1		MAP2K7|CTSB|IL4|CDH4
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	RAD23A	-0.13896	0.0215	1	0	-1		RAD23A
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	XRCC5	-0.011833	1	1	0	-1		XRCC5
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	MAP2K2	-0.052791	0.1409	1	0	-1		MAP2K2
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	TNFRSF25	-0.027913	0.74043	1	0	-1		TNFRSF25
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	PRKACA	0.029126	0.5839	1	0	1		PRKACA
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	FLT1	0.036711	0.68325	1	0	1		FLT1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	BNIP1	-0.01608	1	1	0	-1		BNIP1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	LMO1	-0.011833	1	1	0	-1		LMO1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	MYL3	0.029126	0.58148	1	0	1		MYL3
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	MAPK10	-0.0021238	1	1	0	-1		MAPK10
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	FEN1	-0.10558	0.02801	1	0	-1		FEN1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	GNB1	-0.033374	0.59196	1	0	-1		GNB1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	CD97	-0.084041	0.04137	1	0	-1		CD97
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	CTBP1	-0.052791	0.14093	1	0	-1		CTBP1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	CASP10	-0.011833	1	1	0	-1		CASP10
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	MYC	-0.0042476	1	1	0	-1		MYC
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	CKS2	-0.052791	0.13879	1	0	-1		CKS2
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	EIF3I	-0.043083	0.23965	1	0	-1		EIF3I
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	BUB3	-0.074333	0.086239	1	0	-1		BUB3
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	FBL	-0.074333	0.086649	1	0	-1		FBL
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	FANCG	0.007585	1	1	0	1		FANCG
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	ANP32B	-0.084041	0.04057	1	0	-1		ANP32B
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	PECAM1	-0.011833	1	1	0	-1		PECAM1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	CASP1	-0.064624	0.14581	1	0	-1		CASP1
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	IKBKG	-0.011833	1	1	0	-1		IKBKG
MSigDB Cancer Gene Co-expression Modules	msigdbcomp	LCAT	0.036711	0.68262	1	0	1		LCAT
