dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
MPO Gene-Phenotype Associations	mgimpo	pallor	0.0091874	1	1	0	1		pallor
MPO Gene-Phenotype Associations	mgimpo	thick epidermis	0.012658	0.60667	1	0	1		thick epidermis
MPO Gene-Phenotype Associations	mgimpo	dehydration	0.013407	0.6943	1	0	1		dehydration
MPO Gene-Phenotype Associations	mgimpo	abnormal interleukin-4 secretion	0.042194	0.13029	1	0	1		abnormal interleukin-4 secretion
MPO Gene-Phenotype Associations	mgimpo	abnormal splenic cell ratio	-0.0076902	1	1	0	-1		abnormal splenic cell ratio
MPO Gene-Phenotype Associations	mgimpo	increased splenocyte proliferation	0.012658	0.60879	1	0	1		increased splenocyte proliferation
MPO Gene-Phenotype Associations	mgimpo	decreased susceptibility to viral infection	0.029536	0.35293	1	0	1		decreased susceptibility to viral infection
MPO Gene-Phenotype Associations	mgimpo	abnormal circulating chemokine level	0.016878	0.58418	1	0	1		abnormal circulating chemokine level
MPO Gene-Phenotype Associations	mgimpo	abnormal chemokine level	-0.0069416	1	1	0	-1		abnormal chemokine level
MPO Gene-Phenotype Associations	mgimpo	decreased circulating tumor necrosis factor level	0.004968	1	1	0	1		decreased circulating tumor necrosis factor level
MPO Gene-Phenotype Associations	mgimpo	decreased circulating interleukin-6 level	-0.0034708	1	1	0	-1		decreased circulating interleukin-6 level
MPO Gene-Phenotype Associations	mgimpo	abnormal dendritic cell physiology	-0.0027222	1	1	0	-1		abnormal dendritic cell physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal circulating interleukin-12 level	-0.0034708	1	1	0	-1		abnormal circulating interleukin-12 level
MPO Gene-Phenotype Associations	mgimpo	increased acute inflammation	0.014904	0.77367	1	0	1		increased acute inflammation
MPO Gene-Phenotype Associations	mgimpo	increased tumor necrosis factor secretion	0.013407	0.69976	1	0	1		increased tumor necrosis factor secretion
MPO Gene-Phenotype Associations	mgimpo	abnormal chemokine secretion	0.004968	1	1	0	1		abnormal chemokine secretion
MPO Gene-Phenotype Associations	mgimpo	abnormal leukocyte adhesion	-0.055329	0.054439	1	0	-1		abnormal leukocyte adhesion
MPO Gene-Phenotype Associations	mgimpo	decreased monocyte cell number	-0.0034708	1	1	0	-1		decreased monocyte cell number
MPO Gene-Phenotype Associations	mgimpo	abnormal pre-b cell morphology	-0.035729	0.1072	1	0	-1		abnormal pre-b cell morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal cervical lymph node morphology	0.016878	0.58106	1	0	1		abnormal cervical lymph node morphology
MPO Gene-Phenotype Associations	mgimpo	increased dendritic cell number	-0.0076902	1	1	0	-1		increased dendritic cell number
MPO Gene-Phenotype Associations	mgimpo	increased susceptibility to endotoxin shock	0.0091874	1	1	0	1		increased susceptibility to endotoxin shock
MPO Gene-Phenotype Associations	mgimpo	abnormal small intestine morphology	0.021846	0.47863	1	0	1		abnormal small intestine morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal intestinal goblet cell morphology	0.016878	0.58389	1	0	1		abnormal intestinal goblet cell morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal digestive system physiology	0.06928	0.26992	1	0	1		abnormal digestive system physiology
MPO Gene-Phenotype Associations	mgimpo	extended life span	0.012658	0.60769	1	0	1		extended life span
MPO Gene-Phenotype Associations	mgimpo	abnormal thyrotroph morphology	-0.023819	0.18978	1	0	-1		abnormal thyrotroph morphology
MPO Gene-Phenotype Associations	mgimpo	impaired behavioral response to alcohol	0.016878	0.58361	1	0	1		impaired behavioral response to alcohol
MPO Gene-Phenotype Associations	mgimpo	increased alcohol consumption	0.016878	0.58468	1	0	1		increased alcohol consumption
MPO Gene-Phenotype Associations	mgimpo	abnormal conditioned taste aversion behavior	0.025316	0.34901	1	0	1		abnormal conditioned taste aversion behavior
MPO Gene-Phenotype Associations	mgimpo	impaired luteinization	-0.023819	0.19001	1	0	-1		impaired luteinization
MPO Gene-Phenotype Associations	mgimpo	increased uterus weight	0.012658	0.60711	1	0	1		increased uterus weight
MPO Gene-Phenotype Associations	mgimpo	abnormal adrenal cortex morphology	-0.011161	0.64011	1	0	-1		abnormal adrenal cortex morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal adrenal medulla morphology	-0.0076902	1	1	0	-1		abnormal adrenal medulla morphology
MPO Gene-Phenotype Associations	mgimpo	increased erythroid progenitor cell number	0.016878	0.58595	1	0	1		increased erythroid progenitor cell number
MPO Gene-Phenotype Associations	mgimpo	abnormal erythroid progenitor cell morphology	0.021097	0.37212	1	0	1		abnormal erythroid progenitor cell morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal common myeloid progenitor cell morphology	-0.0196	0.58824	1	0	-1		abnormal common myeloid progenitor cell morphology
MPO Gene-Phenotype Associations	mgimpo	increased bone marrow cell number	-0.0196	0.58627	1	0	-1		increased bone marrow cell number
MPO Gene-Phenotype Associations	mgimpo	abnormal erythrocyte physiology	-0.0076902	1	1	0	-1		abnormal erythrocyte physiology
MPO Gene-Phenotype Associations	mgimpo	decreased mean corpuscular volume	-0.0076902	1	1	0	-1		decreased mean corpuscular volume
MPO Gene-Phenotype Associations	mgimpo	increased erythrocyte cell number	-0.0034708	1	1	0	-1		increased erythrocyte cell number
MPO Gene-Phenotype Associations	mgimpo	increased hemoglobin content	0.012658	0.60829	1	0	1		increased hemoglobin content
MPO Gene-Phenotype Associations	mgimpo	increased susceptibility to autoimmune diabetes	0.012658	0.60394	1	0	1		increased susceptibility to autoimmune diabetes
MPO Gene-Phenotype Associations	mgimpo	abnormal circulating interleukin-17 level	-0.028039	0.1098	1	0	-1		abnormal circulating interleukin-17 level
MPO Gene-Phenotype Associations	mgimpo	abnormal regulatory t cell physiology	0.012658	0.60608	1	0	1		abnormal regulatory t cell physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal inhibitory postsynaptic currents	0.014155	0.74358	1	0	1		abnormal inhibitory postsynaptic currents
MPO Gene-Phenotype Associations	mgimpo	abnormal acute phase protein level	0.029536	0.3519	1	0	1		abnormal acute phase protein level
MPO Gene-Phenotype Associations	mgimpo	increased retroperitoneal fat pad weight	0.016878	0.58299	1	0	1		increased retroperitoneal fat pad weight
MPO Gene-Phenotype Associations	mgimpo	increased brown adipose tissue amount	0.016878	0.58624	1	0	1		increased brown adipose tissue amount
MPO Gene-Phenotype Associations	mgimpo	abnormal adipose tissue physiology	0.012658	0.60729	1	0	1		abnormal adipose tissue physiology
MPO Gene-Phenotype Associations	mgimpo	increased tumor growth/size	-0.0076902	1	1	0	-1		increased tumor growth/size
MPO Gene-Phenotype Associations	mgimpo	decreased physiological sensitivity to xenobiotic	0.091602	0.064159	1	0	1		decreased physiological sensitivity to xenobiotic
MPO Gene-Phenotype Associations	mgimpo	absent ovarian follicles	-0.0076902	1	1	0	-1		absent ovarian follicles
MPO Gene-Phenotype Associations	mgimpo	abnormal bone healing	0.012658	0.60868	1	0	1		abnormal bone healing
MPO Gene-Phenotype Associations	mgimpo	allodynia	0.016878	0.58432	1	0	1		allodynia
MPO Gene-Phenotype Associations	mgimpo	abnormal active avoidance behavior	-0.0034708	1	1	0	-1		abnormal active avoidance behavior
MPO Gene-Phenotype Associations	mgimpo	decreased respiratory quotient	0.016878	0.58458	1	0	1		decreased respiratory quotient
MPO Gene-Phenotype Associations	mgimpo	abnormal optic choroid morphology	-0.0069416	1	1	0	-1		abnormal optic choroid morphology
MPO Gene-Phenotype Associations	mgimpo	increased airway responsiveness	0.012658	0.60982	1	0	1		increased airway responsiveness
MPO Gene-Phenotype Associations	mgimpo	abnormal serotonin level	0.017626	0.69519	1	0	1		abnormal serotonin level
MPO Gene-Phenotype Associations	mgimpo	hypopigmentation	0.012658	0.60638	1	0	1		hypopigmentation
MPO Gene-Phenotype Associations	mgimpo	abnormal coat/hair pigmentation	0.0091874	1	1	0	1		abnormal coat/hair pigmentation
MPO Gene-Phenotype Associations	mgimpo	enlarged cecum	0.012658	0.60804	1	0	1		enlarged cecum
MPO Gene-Phenotype Associations	mgimpo	disheveled coat	-0.0034708	1	1	0	-1		disheveled coat
MPO Gene-Phenotype Associations	mgimpo	increased length of allograft survival	0.016878	0.58356	1	0	1		increased length of allograft survival
MPO Gene-Phenotype Associations	mgimpo	abnormal sebaceous gland morphology	0.012658	0.60504	1	0	1		abnormal sebaceous gland morphology
MPO Gene-Phenotype Associations	mgimpo	peritoneal inflammation	0.012658	0.60803	1	0	1		peritoneal inflammation
MPO Gene-Phenotype Associations	mgimpo	increased circulating vldl cholesterol level	0.012658	0.60692	1	0	1		increased circulating vldl cholesterol level
MPO Gene-Phenotype Associations	mgimpo	increased white adipose tissue amount	0.025316	0.34998	1	0	1		increased white adipose tissue amount
MPO Gene-Phenotype Associations	mgimpo	increased fat cell size	0.0007486	1	1	0	1		increased fat cell size
MPO Gene-Phenotype Associations	mgimpo	abnormal feces composition	0.021097	0.37104	1	0	1		abnormal feces composition
MPO Gene-Phenotype Associations	mgimpo	abnormal gallbladder physiology	-0.011161	0.6366	1	0	-1		abnormal gallbladder physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal urine calcium level	0.016878	0.58341	1	0	1		abnormal urine calcium level
MPO Gene-Phenotype Associations	mgimpo	abnormal circulating phosphate level	0.016878	0.58471	1	0	1		abnormal circulating phosphate level
MPO Gene-Phenotype Associations	mgimpo	increased circulating calcium level	0.016878	0.58327	1	0	1		increased circulating calcium level
MPO Gene-Phenotype Associations	mgimpo	enlarged parathyroid gland	0.012658	0.60636	1	0	1		enlarged parathyroid gland
MPO Gene-Phenotype Associations	mgimpo	decreased bone mass	-0.039948	0.061579	1	0	-1		decreased bone mass
MPO Gene-Phenotype Associations	mgimpo	abnormal osteoblast differentiation	0.021097	0.37132	1	0	1		abnormal osteoblast differentiation
MPO Gene-Phenotype Associations	mgimpo	abnormal osteoblast physiology	0.037975	0.21267	1	0	1		abnormal osteoblast physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal osteoclast physiology	0.0091874	1	1	0	1		abnormal osteoclast physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal bone volume	0.004968	1	1	0	1		abnormal bone volume
MPO Gene-Phenotype Associations	mgimpo	increased bone mass	0.033755	0.21335	1	0	1		increased bone mass
MPO Gene-Phenotype Associations	mgimpo	hepatic necrosis	0.030284	0.47278	1	0	1		hepatic necrosis
MPO Gene-Phenotype Associations	mgimpo	focal hepatic necrosis	0.012658	0.60914	1	0	1		focal hepatic necrosis
MPO Gene-Phenotype Associations	mgimpo	abnormal kupffer cell morphology	0.012658	0.60658	1	0	1		abnormal kupffer cell morphology
MPO Gene-Phenotype Associations	mgimpo	hyperlipidemia	0.016878	0.58219	1	0	1		hyperlipidemia
MPO Gene-Phenotype Associations	mgimpo	hyperglycemia	0.0091874	1	1	0	1		hyperglycemia
MPO Gene-Phenotype Associations	mgimpo	polyphagia	0.021097	0.37147	1	0	1		polyphagia
MPO Gene-Phenotype Associations	mgimpo	increased food intake	0.039472	0.38242	1	0	1		increased food intake
MPO Gene-Phenotype Associations	mgimpo	increased inguinal fat pad weight	0.012658	0.60615	1	0	1		increased inguinal fat pad weight
MPO Gene-Phenotype Associations	mgimpo	abnormal glutamate-mediated receptor currents	-0.039948	0.062229	1	0	-1		abnormal glutamate-mediated receptor currents
MPO Gene-Phenotype Associations	mgimpo	increased prepulse inhibition	-0.0076902	1	1	0	-1		increased prepulse inhibition
MPO Gene-Phenotype Associations	mgimpo	decreased startle reflex	0.016878	0.58492	1	0	1		decreased startle reflex
MPO Gene-Phenotype Associations	mgimpo	increased igg1 level	0.021097	0.37172	1	0	1		increased igg1 level
MPO Gene-Phenotype Associations	mgimpo	decreased thymocyte number	-0.0034708	1	1	0	-1		decreased thymocyte number
MPO Gene-Phenotype Associations	mgimpo	increased interferon-gamma secretion	0.034504	0.31647	1	0	1		increased interferon-gamma secretion
MPO Gene-Phenotype Associations	mgimpo	extramedullary hematopoiesis	0.0007486	1	1	0	1		extramedullary hematopoiesis
MPO Gene-Phenotype Associations	mgimpo	abnormal peripheral lymph node morphology	0.021097	0.3712	1	0	1		abnormal peripheral lymph node morphology
MPO Gene-Phenotype Associations	mgimpo	enlarged mesenteric lymph nodes	0.016878	0.58083	1	0	1		enlarged mesenteric lymph nodes
MPO Gene-Phenotype Associations	mgimpo	decreased circulating creatinine level	-0.0196	0.58639	1	0	-1		decreased circulating creatinine level
MPO Gene-Phenotype Associations	mgimpo	decreased blood urea nitrogen level	0.0007486	1	1	0	1		decreased blood urea nitrogen level
MPO Gene-Phenotype Associations	mgimpo	decreased susceptibility to experimental autoimmune encephalomyelitis	0.013407	0.69842	1	0	1		decreased susceptibility to experimental autoimmune encephalomyelitis
MPO Gene-Phenotype Associations	mgimpo	increased growth rate	0.012658	0.60685	1	0	1		increased growth rate
MPO Gene-Phenotype Associations	mgimpo	decreased circulating calcium level	0.012658	0.60636	1	0	1		decreased circulating calcium level
MPO Gene-Phenotype Associations	mgimpo	abnormal long bone metaphysis morphology	-0.011161	0.63943	1	0	-1		abnormal long bone metaphysis morphology
MPO Gene-Phenotype Associations	mgimpo	increased compact bone thickness	-0.0196	0.58612	1	0	-1		increased compact bone thickness
MPO Gene-Phenotype Associations	mgimpo	abnormal trabecular bone thickness	-0.0076902	1	1	0	-1		abnormal trabecular bone thickness
MPO Gene-Phenotype Associations	mgimpo	decreased bone resorption	-0.0076902	1	1	0	-1		decreased bone resorption
MPO Gene-Phenotype Associations	mgimpo	abnormal bone resorption	-0.01538	0.60419	1	0	-1		abnormal bone resorption
MPO Gene-Phenotype Associations	mgimpo	abnormal circulating amylase level	-0.0076902	1	1	0	-1		abnormal circulating amylase level
MPO Gene-Phenotype Associations	mgimpo	decreased circulating alanine transaminase level	-0.0076902	1	1	0	-1		decreased circulating alanine transaminase level
MPO Gene-Phenotype Associations	mgimpo	decreased circulating phosphate level	0.012658	0.60729	1	0	1		decreased circulating phosphate level
MPO Gene-Phenotype Associations	mgimpo	increased susceptibility to induced arthritis	0.021097	0.37654	1	0	1		increased susceptibility to induced arthritis
MPO Gene-Phenotype Associations	mgimpo	abnormal cell chemotaxis	-0.0019736	1	1	0	-1		abnormal cell chemotaxis
MPO Gene-Phenotype Associations	mgimpo	abnormal cell migration	-0.019328	0.82243	1	0	-1		abnormal cell migration
MPO Gene-Phenotype Associations	mgimpo	abnormal large intestine crypts of lieberkuhn morphology	-0.0076902	1	1	0	-1		abnormal large intestine crypts of lieberkuhn morphology
MPO Gene-Phenotype Associations	mgimpo	gastrointestinal hemorrhage	0.016878	0.58518	1	0	1		gastrointestinal hemorrhage
MPO Gene-Phenotype Associations	mgimpo	abnormal duodenum morphology	0.012658	0.60707	1	0	1		abnormal duodenum morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal enterocyte morphology	-0.0196	0.58626	1	0	-1		abnormal enterocyte morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal small intestine crypts of lieberkuhn morphology	0.012658	0.60834	1	0	1		abnormal small intestine crypts of lieberkuhn morphology
MPO Gene-Phenotype Associations	mgimpo	increased interleukin-2 secretion	0.033755	0.21289	1	0	1		increased interleukin-2 secretion
MPO Gene-Phenotype Associations	mgimpo	abnormal t-helper 1 physiology	0.004968	1	1	0	1		abnormal t-helper 1 physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal t-helper 2 physiology	0.012658	0.60938	1	0	1		abnormal t-helper 2 physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal cd4-positive, alpha-beta t cell physiology	0.014155	0.74429	1	0	1		abnormal cd4-positive, alpha-beta t cell physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal t-helper 1 cell morphology	0.004968	1	1	0	1		abnormal t-helper 1 cell morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal cd4-positive helper t cell morphology	-0.0069416	1	1	0	-1		abnormal cd4-positive helper t cell morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal nk t cell physiology	0.012658	0.60415	1	0	1		abnormal nk t cell physiology
MPO Gene-Phenotype Associations	mgimpo	abnormal gamma-delta t cell morphology	0.016878	0.58427	1	0	1		abnormal gamma-delta t cell morphology
MPO Gene-Phenotype Associations	mgimpo	abnormal lymph node cell ratio	0.0007486	1	1	0	1		abnormal lymph node cell ratio
MPO Gene-Phenotype Associations	mgimpo	abnormal t cell apoptosis	-0.0076902	1	1	0	-1		abnormal t cell apoptosis
MPO Gene-Phenotype Associations	mgimpo	decreased circulating interferon-gamma level	0.016878	0.58547	1	0	1		decreased circulating interferon-gamma level
MPO Gene-Phenotype Associations	mgimpo	decreased susceptibility to endotoxin shock	-0.022322	0.49997	1	0	-1		decreased susceptibility to endotoxin shock
MPO Gene-Phenotype Associations	mgimpo	abnormal thymus weight	0.016878	0.58153	1	0	1		abnormal thymus weight
