dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
CTD Gene-Chemical Interactions	ctdchemical	Polystyrenes	0.0019155	1	1	0	1		Polystyrenes
CTD Gene-Chemical Interactions	ctdchemical	Albuterol	0.027831	0.3875	1	0	1		Albuterol
CTD Gene-Chemical Interactions	ctdchemical	Poly I-C	0.025915	0.46632	1	0	1		Poly I-C
CTD Gene-Chemical Interactions	ctdchemical	enterotoxin B, staphylococcal	0.021915	0.46868	1	0	1		enterotoxin B, staphylococcal
CTD Gene-Chemical Interactions	ctdchemical	alclometasone dipropionate	0.0019155	1	1	0	1		alclometasone dipropionate
CTD Gene-Chemical Interactions	ctdchemical	1-Naphthylisothiocyanate	0.013746	0.77111	1	0	1		1-Naphthylisothiocyanate
CTD Gene-Chemical Interactions	ctdchemical	Isotretinoin	0.021915	0.46707	1	0	1		Isotretinoin
CTD Gene-Chemical Interactions	ctdchemical	Pergolide	0.012	0.59621	1	0	1		Pergolide
CTD Gene-Chemical Interactions	ctdchemical	rhein	0.012	0.5965	1	0	1		rhein
CTD Gene-Chemical Interactions	ctdchemical	Thioglycolates	-0.018254	0.42183	1	0	-1		Thioglycolates
CTD Gene-Chemical Interactions	ctdchemical	splitomicin	0.012	0.59441	1	0	1		splitomicin
CTD Gene-Chemical Interactions	ctdchemical	SC 560	-0.014254	0.6949	1	0	-1		SC 560
CTD Gene-Chemical Interactions	ctdchemical	Galactose	0.017915	0.69029	1	0	1		Galactose
CTD Gene-Chemical Interactions	ctdchemical	N-(N-(3,5-difluorophenacetyl)alanyl)phenylglycine tert-butyl ester	0.02	0.35667	1	0	1		N-(N-(3,5-difluorophenacetyl)alanyl)phenylglycine tert-butyl ester
CTD Gene-Chemical Interactions	ctdchemical	aristolochic acid I	-0.026254	0.35703	1	0	-1		aristolochic acid I
CTD Gene-Chemical Interactions	ctdchemical	Glyburide	0.025915	0.46621	1	0	1		Glyburide
CTD Gene-Chemical Interactions	ctdchemical	diallyl trisulfide	0.007831	1	1	0	1		diallyl trisulfide
CTD Gene-Chemical Interactions	ctdchemical	sanguinarine	-0.0060845	1	1	0	-1		sanguinarine
CTD Gene-Chemical Interactions	ctdchemical	Dimethyl Sulfoxide	-0.044507	0.21555	1	0	-1		Dimethyl Sulfoxide
CTD Gene-Chemical Interactions	ctdchemical	1,3-dimethylthiourea	-0.046423	0.070269	1	0	-1		1,3-dimethylthiourea
CTD Gene-Chemical Interactions	ctdchemical	chelerythrine	-0.00016901	1	1	0	-1		chelerythrine
CTD Gene-Chemical Interactions	ctdchemical	isoliquiritigenin	0.003831	1	1	0	1		isoliquiritigenin
CTD Gene-Chemical Interactions	ctdchemical	1-Methyl-4-phenylpyridinium	-0.020338	0.49179	1	0	-1		1-Methyl-4-phenylpyridinium
CTD Gene-Chemical Interactions	ctdchemical	Rotenone	-0.0025915	1	1	0	-1		Rotenone
CTD Gene-Chemical Interactions	ctdchemical	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine	0.015831	0.74033	1	0	1		1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine
CTD Gene-Chemical Interactions	ctdchemical	atorvastatin	-0.032676	0.47493	1	0	-1		atorvastatin
CTD Gene-Chemical Interactions	ctdchemical	Tobacco Smoke Pollution	0.0094085	0.83592	1	0	1		Tobacco Smoke Pollution
CTD Gene-Chemical Interactions	ctdchemical	jasplakinolide	-0.0020845	1	1	0	-1		jasplakinolide
CTD Gene-Chemical Interactions	ctdchemical	Acetaminophen	0.051324	0.35313	1	0	1		Acetaminophen
CTD Gene-Chemical Interactions	ctdchemical	fulvestrant	0.0014085	1	1	0	1		fulvestrant
CTD Gene-Chemical Interactions	ctdchemical	Mifepristone	0.043662	0.3507	1	0	1		Mifepristone
CTD Gene-Chemical Interactions	ctdchemical	Sirolimus	0.049577	0.28755	1	0	1		Sirolimus
CTD Gene-Chemical Interactions	ctdchemical	2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	-0.014761	0.83371	1	0	-1		2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one
CTD Gene-Chemical Interactions	ctdchemical	Nitric Oxide	0.035324	0.56143	1	0	1		Nitric Oxide
CTD Gene-Chemical Interactions	ctdchemical	Metformin	-0.0064225	1	1	0	-1		Metformin
CTD Gene-Chemical Interactions	ctdchemical	lipoxin A4	0.011831	0.74473	1	0	1		lipoxin A4
CTD Gene-Chemical Interactions	ctdchemical	nimesulide	-0.0024225	1	1	0	-1		nimesulide
CTD Gene-Chemical Interactions	ctdchemical	Drugs, Chinese Herbal	-0.038761	0.36142	1	0	-1		Drugs, Chinese Herbal
CTD Gene-Chemical Interactions	ctdchemical	N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine	0.0097465	0.77522	1	0	1		N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine
CTD Gene-Chemical Interactions	ctdchemical	Saponins	0.025915	0.46693	1	0	1		Saponins
CTD Gene-Chemical Interactions	ctdchemical	tigecycline	0.012	0.59298	1	0	1		tigecycline
CTD Gene-Chemical Interactions	ctdchemical	Linoleic Acids, Conjugated	0.013915	0.69146	1	0	1		Linoleic Acids, Conjugated
CTD Gene-Chemical Interactions	ctdchemical	Tamoxifen	0.083493	0.093169	1	0	1		Tamoxifen
CTD Gene-Chemical Interactions	ctdchemical	dinitrobenzenesulfonic acid	-0.0020845	1	1	0	-1		dinitrobenzenesulfonic acid
CTD Gene-Chemical Interactions	ctdchemical	oleuropein	-0.030254	0.12416	1	0	-1		oleuropein
CTD Gene-Chemical Interactions	ctdchemical	Triterpenes	0.0059155	1	1	0	1		Triterpenes
CTD Gene-Chemical Interactions	ctdchemical	1,6-hexamethylene diisocyanate	-0.0060845	1	1	0	-1		1,6-hexamethylene diisocyanate
CTD Gene-Chemical Interactions	ctdchemical	tetrachloroplatinate	-0.0060845	1	1	0	-1		tetrachloroplatinate
CTD Gene-Chemical Interactions	ctdchemical	8-epi-prostaglandin F2alpha	0.012	0.59548	1	0	1		8-epi-prostaglandin F2alpha
CTD Gene-Chemical Interactions	ctdchemical	clobenpropit	0.0099155	0.70145	1	0	1		clobenpropit
CTD Gene-Chemical Interactions	ctdchemical	Ethylene Glycol	-0.024169	0.12367	1	0	-1		Ethylene Glycol
CTD Gene-Chemical Interactions	ctdchemical	8-oxo-7-hydrodeoxyguanosine	0.012	0.5956	1	0	1		8-oxo-7-hydrodeoxyguanosine
CTD Gene-Chemical Interactions	ctdchemical	Ethylmaleimide	-0.0060845	1	1	0	-1		Ethylmaleimide
CTD Gene-Chemical Interactions	ctdchemical	formic acid	-0.0060845	1	1	0	-1		formic acid
CTD Gene-Chemical Interactions	ctdchemical	nitrofen	0.047831	0.18227	1	0	1		nitrofen
CTD Gene-Chemical Interactions	ctdchemical	fumonisin B1	-0.016169	0.58952	1	0	-1		fumonisin B1
CTD Gene-Chemical Interactions	ctdchemical	Codeine	0.0059155	1	1	0	1		Codeine
CTD Gene-Chemical Interactions	ctdchemical	Tramadol	0.028	0.21547	1	0	1		Tramadol
CTD Gene-Chemical Interactions	ctdchemical	Naltrexone	0.02	0.35832	1	0	1		Naltrexone
CTD Gene-Chemical Interactions	ctdchemical	gadodiamide	0.0099155	0.70304	1	0	1		gadodiamide
CTD Gene-Chemical Interactions	ctdchemical	Methadyl Acetate	0.012	0.59526	1	0	1		Methadyl Acetate
CTD Gene-Chemical Interactions	ctdchemical	N(6)-cyclopentyladenosine	0.012	0.59384	1	0	1		N(6)-cyclopentyladenosine
CTD Gene-Chemical Interactions	ctdchemical	Diethyl Pyrocarbonate	0.012	0.59624	1	0	1		Diethyl Pyrocarbonate
CTD Gene-Chemical Interactions	ctdchemical	5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine	0.016	0.57862	1	0	1		5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine
CTD Gene-Chemical Interactions	ctdchemical	Phosphamidon	-0.0020845	1	1	0	-1		Phosphamidon
CTD Gene-Chemical Interactions	ctdchemical	N-((5-(3-(1-benzylpiperidin-4-yl)propoxy)-1-methyl-1H-indol-2-yl)methyl)-N-methylprop-2-yn-1-amine	0.012	0.59583	1	0	1		N-((5-(3-(1-benzylpiperidin-4-yl)propoxy)-1-methyl-1H-indol-2-yl)methyl)-N-methylprop-2-yn-1-amine
CTD Gene-Chemical Interactions	ctdchemical	(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate	-0.0060845	1	1	0	-1		(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate
CTD Gene-Chemical Interactions	ctdchemical	Mibefradil	0.024	0.34496	1	0	1		Mibefradil
CTD Gene-Chemical Interactions	ctdchemical	Dydrogesterone	0.02	0.35992	1	0	1		Dydrogesterone
CTD Gene-Chemical Interactions	ctdchemical	Chrysenes	-0.008169	1	1	0	-1		Chrysenes
CTD Gene-Chemical Interactions	ctdchemical	oxcarbazepine	-0.0020845	1	1	0	-1		oxcarbazepine
CTD Gene-Chemical Interactions	ctdchemical	Meclofenamic Acid	0.012	0.59188	1	0	1		Meclofenamic Acid
CTD Gene-Chemical Interactions	ctdchemical	orlistat	-0.018254	0.42	1	0	-1		orlistat
CTD Gene-Chemical Interactions	ctdchemical	olive oil	0.016	0.57829	1	0	1		olive oil
CTD Gene-Chemical Interactions	ctdchemical	Thymine	-0.0060845	1	1	0	-1		Thymine
CTD Gene-Chemical Interactions	ctdchemical	beta-Naphthoflavone	-0.00016901	1	1	0	-1		beta-Naphthoflavone
CTD Gene-Chemical Interactions	ctdchemical	gadolinium chloride	0.0099155	0.70262	1	0	1		gadolinium chloride
CTD Gene-Chemical Interactions	ctdchemical	Aziridines	0.012	0.59499	1	0	1		Aziridines
CTD Gene-Chemical Interactions	ctdchemical	Propanil	0.024	0.34526	1	0	1		Propanil
CTD Gene-Chemical Interactions	ctdchemical	dimemorfan	-0.012169	0.61821	1	0	-1		dimemorfan
CTD Gene-Chemical Interactions	ctdchemical	9,10-dihydro-2,5-dimethoxyphenanthrene-1,7-diol	0.02	0.35713	1	0	1		9,10-dihydro-2,5-dimethoxyphenanthrene-1,7-diol
CTD Gene-Chemical Interactions	ctdchemical	arctigenin	0.0019155	1	1	0	1		arctigenin
CTD Gene-Chemical Interactions	ctdchemical	Peptides	0.016	0.57951	1	0	1		Peptides
CTD Gene-Chemical Interactions	ctdchemical	pelargonic acid	0.012	0.59372	1	0	1		pelargonic acid
CTD Gene-Chemical Interactions	ctdchemical	indirubin-3'-monoxime	-0.014254	0.69995	1	0	-1		indirubin-3'-monoxime
CTD Gene-Chemical Interactions	ctdchemical	thieno(2,3-c)isoquinolin-5-one	-0.0060845	1	1	0	-1		thieno(2,3-c)isoquinolin-5-one
CTD Gene-Chemical Interactions	ctdchemical	FK 565	0.012	0.59709	1	0	1		FK 565
CTD Gene-Chemical Interactions	ctdchemical	Biliverdine	0.012	0.59618	1	0	1		Biliverdine
CTD Gene-Chemical Interactions	ctdchemical	perfluoro-n-nonanoic acid	0.013915	0.69079	1	0	1		perfluoro-n-nonanoic acid
CTD Gene-Chemical Interactions	ctdchemical	lipopeptidophosphoglycan	0.016	0.57862	1	0	1		lipopeptidophosphoglycan
CTD Gene-Chemical Interactions	ctdchemical	K-12 lipopolysaccharide	0.016	0.57724	1	0	1		K-12 lipopolysaccharide
CTD Gene-Chemical Interactions	ctdchemical	6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole	-0.0020845	1	1	0	-1		6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole
CTD Gene-Chemical Interactions	ctdchemical	eriodictyol	0.0019155	1	1	0	1		eriodictyol
CTD Gene-Chemical Interactions	ctdchemical	genipin	-0.0060845	1	1	0	-1		genipin
CTD Gene-Chemical Interactions	ctdchemical	Glycosaminoglycans	0.0019155	1	1	0	1		Glycosaminoglycans
CTD Gene-Chemical Interactions	ctdchemical	Gold Sodium Thiosulfate	0.012	0.59694	1	0	1		Gold Sodium Thiosulfate
CTD Gene-Chemical Interactions	ctdchemical	Crack Cocaine	0.016	0.57994	1	0	1		Crack Cocaine
CTD Gene-Chemical Interactions	ctdchemical	imidazolidinyl urea	0.012	0.59674	1	0	1		imidazolidinyl urea
CTD Gene-Chemical Interactions	ctdchemical	FD & C Yellow No. 6	0.02	0.35992	1	0	1		FD & C Yellow No. 6
CTD Gene-Chemical Interactions	ctdchemical	Ketotifen	0.0019155	1	1	0	1		Ketotifen
CTD Gene-Chemical Interactions	ctdchemical	Water Pollutants	0.016	0.5776	1	0	1		Water Pollutants
CTD Gene-Chemical Interactions	ctdchemical	Gonadal Steroid Hormones	0.0059155	1	1	0	1		Gonadal Steroid Hormones
CTD Gene-Chemical Interactions	ctdchemical	Huang Qi	-0.0060845	1	1	0	-1		Huang Qi
CTD Gene-Chemical Interactions	ctdchemical	hydroxyethyl methacrylate	0.016	0.57813	1	0	1		hydroxyethyl methacrylate
CTD Gene-Chemical Interactions	ctdchemical	desethylamiodarone	-0.012169	0.61707	1	0	-1		desethylamiodarone
CTD Gene-Chemical Interactions	ctdchemical	Fluorocarbons	-0.0060845	1	1	0	-1		Fluorocarbons
CTD Gene-Chemical Interactions	ctdchemical	Titanium	0.0099155	0.70104	1	0	1		Titanium
CTD Gene-Chemical Interactions	ctdchemical	Blood Glucose	0.024	0.34155	1	0	1		Blood Glucose
CTD Gene-Chemical Interactions	ctdchemical	Nitroglycerin	0.0017465	1	1	0	1		Nitroglycerin
CTD Gene-Chemical Interactions	ctdchemical	vorinostat	-0.018423	0.56395	1	0	-1		vorinostat
CTD Gene-Chemical Interactions	ctdchemical	vanoxerine	0.016	0.57823	1	0	1		vanoxerine
CTD Gene-Chemical Interactions	ctdchemical	butachlor	0.016	0.5797	1	0	1		butachlor
CTD Gene-Chemical Interactions	ctdchemical	F2-Isoprostanes	-0.0060845	1	1	0	-1		F2-Isoprostanes
CTD Gene-Chemical Interactions	ctdchemical	Triiodothyronine	-0.0062535	1	1	0	-1		Triiodothyronine
CTD Gene-Chemical Interactions	ctdchemical	Thyroxine	-0.058423	0.0149	1	0	-1		Thyroxine
CTD Gene-Chemical Interactions	ctdchemical	tribromodiphenyl ether 28	-0.012169	0.61689	1	0	-1		tribromodiphenyl ether 28
CTD Gene-Chemical Interactions	ctdchemical	mithramycin A	0.0019155	1	1	0	1		mithramycin A
CTD Gene-Chemical Interactions	ctdchemical	17-alpha-Hydroxyprogesterone	0.016	0.57864	1	0	1		17-alpha-Hydroxyprogesterone
CTD Gene-Chemical Interactions	ctdchemical	exemestane	-0.0060845	1	1	0	-1		exemestane
CTD Gene-Chemical Interactions	ctdchemical	Pesticides	0.0059155	1	1	0	1		Pesticides
CTD Gene-Chemical Interactions	ctdchemical	Disulfiram	-0.022254	0.38117	1	0	-1		Disulfiram
CTD Gene-Chemical Interactions	ctdchemical	ICI 164384	-0.0020845	1	1	0	-1		ICI 164384
CTD Gene-Chemical Interactions	ctdchemical	Clomiphene	0.0019155	1	1	0	1		Clomiphene
CTD Gene-Chemical Interactions	ctdchemical	8-prenylnaringenin	0.0019155	1	1	0	1		8-prenylnaringenin
CTD Gene-Chemical Interactions	ctdchemical	alachlor	0.032	0.20881	1	0	1		alachlor
CTD Gene-Chemical Interactions	ctdchemical	Mestranol	-0.0060845	1	1	0	-1		Mestranol
CTD Gene-Chemical Interactions	ctdchemical	WAY-169916	-0.0060845	1	1	0	-1		WAY-169916
CTD Gene-Chemical Interactions	ctdchemical	Triclosan	0.007831	1	1	0	1		Triclosan
CTD Gene-Chemical Interactions	ctdchemical	Hexylresorcinol	-0.0060845	1	1	0	-1		Hexylresorcinol
CTD Gene-Chemical Interactions	ctdchemical	2,4,6-trichlorophenyl 4-nitrophenyl ether	-0.0020845	1	1	0	-1		2,4,6-trichlorophenyl 4-nitrophenyl ether
CTD Gene-Chemical Interactions	ctdchemical	PCB 180	0.028	0.21494	1	0	1		PCB 180
CTD Gene-Chemical Interactions	ctdchemical	ferric ammonium citrate	-0.024169	0.12371	1	0	-1		ferric ammonium citrate
CTD Gene-Chemical Interactions	ctdchemical	Deferoxamine	-0.018423	0.56237	1	0	-1		Deferoxamine
CTD Gene-Chemical Interactions	ctdchemical	Nicorandil	-0.0020845	1	1	0	-1		Nicorandil
CTD Gene-Chemical Interactions	ctdchemical	Halothane	0.003831	1	1	0	1		Halothane
CTD Gene-Chemical Interactions	ctdchemical	Mesalamine	0.0019155	1	1	0	1		Mesalamine
CTD Gene-Chemical Interactions	ctdchemical	ferric chloride	0.0019155	1	1	0	1		ferric chloride
CTD Gene-Chemical Interactions	ctdchemical	Alprazolam	0.0019155	1	1	0	1		Alprazolam
CTD Gene-Chemical Interactions	ctdchemical	adinazolam	0.012	0.59629	1	0	1		adinazolam
CTD Gene-Chemical Interactions	ctdchemical	Nicardipine	0.016	0.5785	1	0	1		Nicardipine
CTD Gene-Chemical Interactions	ctdchemical	Nifedipine	0.04	0.12514	1	0	1		Nifedipine
CTD Gene-Chemical Interactions	ctdchemical	Pentosan Sulfuric Polyester	0.012	0.59464	1	0	1		Pentosan Sulfuric Polyester
CTD Gene-Chemical Interactions	ctdchemical	Cyclic GMP	0.036	0.21557	1	0	1		Cyclic GMP
CTD Gene-Chemical Interactions	ctdchemical	cyclo(Trp-Asp-Pro-Val-Leu)	0.028	0.2143	1	0	1		cyclo(Trp-Asp-Pro-Val-Leu)
CTD Gene-Chemical Interactions	ctdchemical	GW 7647	0.012	0.59621	1	0	1		GW 7647
CTD Gene-Chemical Interactions	ctdchemical	nandrolone decanoate	-0.0060845	1	1	0	-1		nandrolone decanoate
CTD Gene-Chemical Interactions	ctdchemical	ZM 241385	-0.0060845	1	1	0	-1		ZM 241385
CTD Gene-Chemical Interactions	ctdchemical	Fatty Acids, Omega-3	0.0059155	1	1	0	1		Fatty Acids, Omega-3
CTD Gene-Chemical Interactions	ctdchemical	carbamylhydrazine	-0.0060845	1	1	0	-1		carbamylhydrazine
CTD Gene-Chemical Interactions	ctdchemical	Ouabain	-0.030423	0.3353	1	0	-1		Ouabain
CTD Gene-Chemical Interactions	ctdchemical	Insecticides	0.012	0.59421	1	0	1		Insecticides
CTD Gene-Chemical Interactions	ctdchemical	Epirubicin	0.02	0.35553	1	0	1		Epirubicin
CTD Gene-Chemical Interactions	ctdchemical	Taurocholic Acid	0.0099155	0.70444	1	0	1		Taurocholic Acid
CTD Gene-Chemical Interactions	ctdchemical	Taurodeoxycholic Acid	-0.0020845	1	1	0	-1		Taurodeoxycholic Acid
CTD Gene-Chemical Interactions	ctdchemical	ginsenoside Rb1	0.0019155	1	1	0	1		ginsenoside Rb1
CTD Gene-Chemical Interactions	ctdchemical	telithromycin	0.012	0.59856	1	0	1		telithromycin
CTD Gene-Chemical Interactions	ctdchemical	Prostaglandins E	0.012	0.59563	1	0	1		Prostaglandins E
CTD Gene-Chemical Interactions	ctdchemical	Tetracycline	0.0019155	1	1	0	1		Tetracycline
CTD Gene-Chemical Interactions	ctdchemical	Methylene Blue	0.012	0.59836	1	0	1		Methylene Blue
CTD Gene-Chemical Interactions	ctdchemical	4,4'-diphenylmethane diisocyanate	-0.0060845	1	1	0	-1		4,4'-diphenylmethane diisocyanate
CTD Gene-Chemical Interactions	ctdchemical	Prostaglandins	0.016	0.57934	1	0	1		Prostaglandins
CTD Gene-Chemical Interactions	ctdchemical	ezetimibe	-0.0060845	1	1	0	-1		ezetimibe
CTD Gene-Chemical Interactions	ctdchemical	2-hydroxyestradiol	0.0019155	1	1	0	1		2-hydroxyestradiol
CTD Gene-Chemical Interactions	ctdchemical	formononetin	-0.0060845	1	1	0	-1		formononetin
CTD Gene-Chemical Interactions	ctdchemical	Zyflamend	-0.0020845	1	1	0	-1		Zyflamend
CTD Gene-Chemical Interactions	ctdchemical	1-aminopyrene	0.016	0.57858	1	0	1		1-aminopyrene
CTD Gene-Chemical Interactions	ctdchemical	diosmetin	0.012	0.59501	1	0	1		diosmetin
CTD Gene-Chemical Interactions	ctdchemical	Lansoprazole	0.003831	1	1	0	1		Lansoprazole
CTD Gene-Chemical Interactions	ctdchemical	Cannabidiol	0.029915	0.31438	1	0	1		Cannabidiol
CTD Gene-Chemical Interactions	ctdchemical	etoricoxib	-0.0060845	1	1	0	-1		etoricoxib
CTD Gene-Chemical Interactions	ctdchemical	2,2'-azobis(2-amidinopropane)	-0.020169	0.21399	1	0	-1		2,2'-azobis(2-amidinopropane)
CTD Gene-Chemical Interactions	ctdchemical	methyl 2-cyano-3,12-dioxoolean-1,9-dien-28-oate	-0.016169	0.58981	1	0	-1		methyl 2-cyano-3,12-dioxoolean-1,9-dien-28-oate
CTD Gene-Chemical Interactions	ctdchemical	Benzoquinones	-0.024169	0.12445	1	0	-1		Benzoquinones
CTD Gene-Chemical Interactions	ctdchemical	adenosine-3',5'-cyclic phosphorothioate	0.012	0.59783	1	0	1		adenosine-3',5'-cyclic phosphorothioate
CTD Gene-Chemical Interactions	ctdchemical	Shiga Toxin 2	0.012	0.59878	1	0	1		Shiga Toxin 2
CTD Gene-Chemical Interactions	ctdchemical	Soman	-0.008169	1	1	0	-1		Soman
CTD Gene-Chemical Interactions	ctdchemical	puag-haad	-0.0060845	1	1	0	-1		puag-haad
CTD Gene-Chemical Interactions	ctdchemical	oleoylethanolamide	0.012	0.59501	1	0	1		oleoylethanolamide
CTD Gene-Chemical Interactions	ctdchemical	3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate	-0.0060845	1	1	0	-1		3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate
CTD Gene-Chemical Interactions	ctdchemical	Aminocaproic Acid	-0.0060845	1	1	0	-1		Aminocaproic Acid
CTD Gene-Chemical Interactions	ctdchemical	zaprinast	0.016	0.57938	1	0	1		zaprinast
CTD Gene-Chemical Interactions	ctdchemical	tricyclodecane-9-yl-xanthogenate	-0.0020845	1	1	0	-1		tricyclodecane-9-yl-xanthogenate
CTD Gene-Chemical Interactions	ctdchemical	S-ethyl glutathione	-0.0020845	1	1	0	-1		S-ethyl glutathione
CTD Gene-Chemical Interactions	ctdchemical	calcium silicate	0.016	0.58057	1	0	1		calcium silicate
CTD Gene-Chemical Interactions	ctdchemical	ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate	-0.0020845	1	1	0	-1		ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate
CTD Gene-Chemical Interactions	ctdchemical	Shiga Toxin	0.016	0.57993	1	0	1		Shiga Toxin
CTD Gene-Chemical Interactions	ctdchemical	Baclofen	0.012	0.59549	1	0	1		Baclofen
CTD Gene-Chemical Interactions	ctdchemical	5S,12R,18R-trihydroxy-6Z,8E,10E,14Z,16E-eicosapentaenoic acid	0.0059155	1	1	0	1		5S,12R,18R-trihydroxy-6Z,8E,10E,14Z,16E-eicosapentaenoic acid
CTD Gene-Chemical Interactions	ctdchemical	(5-formylfuran-2-yl)methyl 4-hydroxy-2-methylenebutanoate	0.012	0.59688	1	0	1		(5-formylfuran-2-yl)methyl 4-hydroxy-2-methylenebutanoate
CTD Gene-Chemical Interactions	ctdchemical	lead acetate	-0.068845	0.093749	1	0	-1		lead acetate
CTD Gene-Chemical Interactions	ctdchemical	Prazosin	0.017915	0.68824	1	0	1		Prazosin
CTD Gene-Chemical Interactions	ctdchemical	Metoprolol	0.033915	0.31243	1	0	1		Metoprolol
CTD Gene-Chemical Interactions	ctdchemical	telmisartan	-0.0064225	1	1	0	-1		telmisartan
CTD Gene-Chemical Interactions	ctdchemical	olmesartan	0.028	0.2167	1	0	1		olmesartan
CTD Gene-Chemical Interactions	ctdchemical	perfluorodecanoic acid	0.024	0.34287	1	0	1		perfluorodecanoic acid
CTD Gene-Chemical Interactions	ctdchemical	Pentachlorophenol	0.02	0.35928	1	0	1		Pentachlorophenol
CTD Gene-Chemical Interactions	ctdchemical	Corticosterone	0.053915	0.13893	1	0	1		Corticosterone
CTD Gene-Chemical Interactions	ctdchemical	Permethrin	0.0017465	1	1	0	1		Permethrin
CTD Gene-Chemical Interactions	ctdchemical	Chlordan	-0.012169	0.61834	1	0	-1		Chlordan
CTD Gene-Chemical Interactions	ctdchemical	Atrazine	0.019831	0.54142	1	0	1		Atrazine
CTD Gene-Chemical Interactions	ctdchemical	2-butenal	0.0099155	0.70267	1	0	1		2-butenal
CTD Gene-Chemical Interactions	ctdchemical	beta-ionone	0.012	0.59688	1	0	1		beta-ionone
