dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-651	-0.026522	0.03046	1	0	-1		hsa-miR-651
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3664-5p	0.01435	0.49914	1	0	1		hsa-miR-3664-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1231	-0.013309	0.21182	1	0	-1		hsa-miR-1231
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-346	-0.008343	0.62866	1	0	-1		hsa-miR-346
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-556-5p	0.013722	0.49752	1	0	1		hsa-miR-556-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3145-5p	0.00046936	1	1	0	1		hsa-miR-3145-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4540	0.011794	0.55148	1	0	1		hsa-miR-4540
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-7	-0.056433	0.01025	1	0	-1		hsa-miR-7
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-576-3p	0.009148	0.60317	1	0	1		hsa-miR-576-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4314	-0.034377	0.04831	1	0	-1		hsa-miR-4314
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-765	-0.020191	0.13271	1	0	-1		hsa-miR-765
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-515-5p	-0.0039761	0.85475	1	0	-1		hsa-miR-515-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-485-5p	-0.025117	0.0086699	1	0	-1		hsa-miR-485-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3665	-0.01022	0.54503	1	0	-1		hsa-miR-3665
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-485-3p	0.0070329	0.71771	1	0	1		hsa-miR-485-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4742-5p	-0.0047123	0.68492	1	0	-1		hsa-miR-4742-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-637	-0.0023386	0.89587	1	0	-1		hsa-miR-637
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-150	0.004642	0.80663	1	0	1		hsa-miR-150
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4713-5p	0.019238	0.37642	1	0	1		hsa-miR-4713-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-2467-5p	-0.0041375	0.78917	1	0	-1		hsa-miR-2467-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4682	0.010374	0.5789	1	0	1		hsa-miR-4682
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-661	0.009275	0.76198	1	0	1		hsa-miR-661
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4633-5p	-0.01461	0.080099	1	0	-1		hsa-miR-4633-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1193	0.0085202	0.73747	1	0	1		hsa-miR-1193
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-653	0.0092825	0.739	1	0	1		hsa-miR-653
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4772-5p	-0.0084664	0.73339	1	0	-1		hsa-miR-4772-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4455	-0.0055194	1	1	0	-1		hsa-miR-4455
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3199	0.0080269	0.8674	1	0	1		hsa-miR-3199
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4789-5p	0.027973	0.25865	1	0	1		hsa-miR-4789-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-548g	0.013104	0.5505	1	0	1		hsa-miR-548g
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4799-5p	0.028251	0.17742	1	0	1		hsa-miR-4799-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3653	0.0061734	0.76267	1	0	1		hsa-miR-3653
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4694-3p	-0.021869	0.04434	1	0	-1		hsa-miR-4694-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4709-5p	0.01404	0.5188	1	0	1		hsa-miR-4709-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-936	0.012152	0.52567	1	0	1		hsa-miR-936
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-223	-0.0061218	0.68824	1	0	-1		hsa-miR-223
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-623	0.0073984	0.68758	1	0	1		hsa-miR-623
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4747-5p	0.00017937	0.99893	1	0	1		hsa-miR-4747-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3188	0.01139	0.60152	1	0	1		hsa-miR-3188
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-532-3p	0.0049529	0.75402	1	0	1		hsa-miR-532-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4480	-0.0064088	0.79097	1	0	-1		hsa-miR-4480
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4700-3p	0.0098468	0.60675	1	0	1		hsa-miR-4700-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4459	-0.0054088	0.86748	1	0	-1		hsa-miR-4459
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4733-5p	-0.0012339	1	1	0	-1		hsa-miR-4733-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4683	0.0090135	0.60256	1	0	1		hsa-miR-4683
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3651	0.008296	0.601	1	0	1		hsa-miR-3651
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3159	-0.0052138	0.73444	1	0	-1		hsa-miR-3159
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-299-5p	-0.021211	0.11045	1	0	-1		hsa-miR-299-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-552	0.001787	0.83191	1	0	1		hsa-miR-552
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4804-3p	-0.0081271	0.65911	1	0	-1		hsa-miR-4804-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-626	0.011659	0.6042	1	0	1		hsa-miR-626
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4752	0.0059193	0.6996	1	0	1		hsa-miR-4752
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3688-5p	-0.00056278	1	1	0	-1		hsa-miR-3688-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-370	-0.0049021	0.86624	1	0	-1		hsa-miR-370
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-940	-0.010714	0.50063	1	0	-1		hsa-miR-940
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1909	0.006278	0.60317	1	0	1		hsa-miR-1909
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3192	-0.044872	0.01478	1	0	-1		hsa-miR-3192
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4446-3p	0.0086256	0.55446	1	0	1		hsa-miR-4446-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3064-5p	-0.0035359	0.82391	1	0	-1		hsa-miR-3064-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3194-3p	-0.028665	0.0335	1	0	-1		hsa-miR-3194-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-297	0.011211	0.60088	1	0	1		hsa-miR-297
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1261	-0.015043	0.14361	1	0	-1		hsa-miR-1261
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3611	-0.030096	0.04185	1	0	-1		hsa-miR-3611
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-526b	-0.032125	0.02438	1	0	-1		hsa-miR-526b
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3692	-0.011262	0.50111	1	0	-1		hsa-miR-3692
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-544b	-0.025524	0.30609	1	0	-1		hsa-miR-544b
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3200-5p	0.0057848	0.69977	1	0	1		hsa-miR-3200-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1226	0.013274	0.5001	1	0	1		hsa-miR-1226
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4519	-0.0080755	0.76394	1	0	-1		hsa-miR-4519
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1205	-0.026831	0.0452	1	0	-1		hsa-miR-1205
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3678-3p	-0.015913	0.43528	1	0	-1		hsa-miR-3678-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-489	-0.010599	0.24563	1	0	-1		hsa-miR-489
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4762-3p	0.017904	0.39718	1	0	1		hsa-miR-4762-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3177-5p	0.0081614	0.73406	1	0	1		hsa-miR-3177-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-34c-3p	-0.012478	0.14342	1	0	-1		hsa-miR-34c-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3194-5p	-0.020845	0.087289	1	0	-1		hsa-miR-3194-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4718	-0.0016143	1	1	0	-1		hsa-miR-4718
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3974	-0.021995	0.01674	1	0	-1		hsa-miR-3974
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-892a	-0.016692	0.39365	1	0	-1		hsa-miR-892a
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4711-3p	0.011614	0.60004	1	0	1		hsa-miR-4711-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-337-3p	-0.00099701	0.89477	1	0	-1		hsa-miR-337-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-671-5p	0.015561	0.47853	1	0	1		hsa-miR-671-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-216a	0.010182	0.55223	1	0	1		hsa-miR-216a
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-216b	0.0090583	0.7347	1	0	1		hsa-miR-216b
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4420	-0.028624	0.076349	1	0	-1		hsa-miR-4420
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3679-3p	-0.0077414	0.59912	1	0	-1		hsa-miR-3679-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4763-5p	-0.00010987	1	1	0	-1		hsa-miR-4763-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1243	0.0056054	0.73482	1	0	1		hsa-miR-1243
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4254	0.01	0.47296	1	0	1		hsa-miR-4254
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-548v	-0.012878	0.47271	1	0	-1		hsa-miR-548v
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4494	-0.0021719	1	1	0	-1		hsa-miR-4494
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3667-3p	0.020987	0.34714	1	0	1		hsa-miR-3667-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1279	0.013408	0.42999	1	0	1		hsa-miR-1279
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-431	0.0063864	0.73656	1	0	1		hsa-miR-431
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-375	-0.00012855	1	1	0	-1		hsa-miR-375
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3123	-0.01527	0.38372	1	0	-1		hsa-miR-3123
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3620	0.010179	0.60342	1	0	1		hsa-miR-3620
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-578	-0.015117	0.55145	1	0	-1		hsa-miR-578
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-581	0.0045598	0.76224	1	0	1		hsa-miR-581
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4531	-0.011306	0.48624	1	0	-1		hsa-miR-4531
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-890	0.0030321	0.89605	1	0	1		hsa-miR-890
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-764	-0.0026667	1	1	0	-1		hsa-miR-764
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4795-5p	-0.028833	0.0093699	1	0	-1		hsa-miR-4795-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-103b	0.0067317	0.7336	1	0	1		hsa-miR-103b
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-331-3p	0.011794	0.60292	1	0	1		hsa-miR-331-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4695-5p	-0.038893	0.0089899	1	0	-1		hsa-miR-4695-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-2861	-0.0098221	0.56749	1	0	-1		hsa-miR-2861
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4731-5p	0.006136	0.77065	1	0	1		hsa-miR-4731-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4688	-0.0089335	0.73361	1	0	-1		hsa-miR-4688
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4758-3p	0.011031	0.60465	1	0	1		hsa-miR-4758-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-3908	-0.0092616	0.63251	1	0	-1		hsa-miR-3908
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4437	-0.0086771	0.65637	1	0	-1		hsa-miR-4437
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4778-5p	-0.01931	0.31845	1	0	-1		hsa-miR-4778-5p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4302	0.017534	0.38053	1	0	1		hsa-miR-4302
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-4790-3p	-0.013528	0.086889	1	0	-1		hsa-miR-4790-3p
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-591	-0.018105	0.078549	1	0	-1		hsa-miR-591
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-584	0.00040583	1	1	0	1		hsa-miR-584
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-592	0.0080269	0.7383	1	0	1		hsa-miR-592
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-1291	-0.0054454	0.82028	1	0	-1		hsa-miR-1291
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-627	-0.028257	0.0089999	1	0	-1		hsa-miR-627
TargetScan Predicted Conserved microRNA Targets - Cleaned	targetscan_cleaned	hsa-miR-711	0.00050747	1	1	0	1		hsa-miR-711
