dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
HPO Gene-Disease Associations	hpo	dolichocephaly	0.056738	0.35166	1	0	1		dolichocephaly
HPO Gene-Disease Associations	hpo	aortic valve stenosis	0.021277	0.63778	1	0	1		aortic valve stenosis
HPO Gene-Disease Associations	hpo	lacrimation abnormality	-0.012057	1	1	0	-1		lacrimation abnormality
HPO Gene-Disease Associations	hpo	abnormality of the tibia	0.028369	0.59771	1	0	1		abnormality of the tibia
HPO Gene-Disease Associations	hpo	abnormality of the middle phalanges of the toes	0.028369	0.60124	1	0	1		abnormality of the middle phalanges of the toes
HPO Gene-Disease Associations	hpo	aplasia/hypoplasia of the thumb	-0.0049645	1	1	0	-1		aplasia/hypoplasia of the thumb
HPO Gene-Disease Associations	hpo	preaxial foot polydactyly	0.028369	0.60124	1	0	1		preaxial foot polydactyly
HPO Gene-Disease Associations	hpo	abdominal distention	-0.0049645	1	1	0	-1		abdominal distention
HPO Gene-Disease Associations	hpo	waddling gait	-0.0049645	1	1	0	-1		waddling gait
HPO Gene-Disease Associations	hpo	xerostomia	0.028369	0.60053	1	0	1		xerostomia
HPO Gene-Disease Associations	hpo	abnormality of the nasal tip	-0.019149	1	1	0	-1		abnormality of the nasal tip
HPO Gene-Disease Associations	hpo	high forehead	0.035461	0.58952	1	0	1		high forehead
HPO Gene-Disease Associations	hpo	broad forehead	-0.012057	1	1	0	-1		broad forehead
HPO Gene-Disease Associations	hpo	platyspondyly	0.016312	1	1	0	1		platyspondyly
HPO Gene-Disease Associations	hpo	renal hypoplasia/aplasia	0.042553	0.37572	1	0	1		renal hypoplasia/aplasia
HPO Gene-Disease Associations	hpo	hypodontia	0.021277	0.63789	1	0	1		hypodontia
HPO Gene-Disease Associations	hpo	hypertrichosis	0.023404	0.70316	1	0	1		hypertrichosis
HPO Gene-Disease Associations	hpo	abnormality of the scalp	0.028369	0.60132	1	0	1		abnormality of the scalp
HPO Gene-Disease Associations	hpo	convex nasal ridge	-0.019149	1	1	0	-1		convex nasal ridge
HPO Gene-Disease Associations	hpo	holoprosencephaly	0.021277	0.63897	1	0	1		holoprosencephaly
HPO Gene-Disease Associations	hpo	abnormality of the clavicle	0.049645	0.35793	1	0	1		abnormality of the clavicle
HPO Gene-Disease Associations	hpo	abnormality of the stomach	0.030496	0.69352	1	0	1		abnormality of the stomach
HPO Gene-Disease Associations	hpo	developmental regression	-0.012057	1	1	0	-1		developmental regression
HPO Gene-Disease Associations	hpo	phenotypic variability	0.11348	0.078319	1	0	1		phenotypic variability
HPO Gene-Disease Associations	hpo	autosomal dominant inheritance	-0.13404	0.22516	1	0	-1		autosomal dominant inheritance
HPO Gene-Disease Associations	hpo	abnormal emotion/affect behavior	0.058865	0.46955	1	0	1		abnormal emotion/affect behavior
HPO Gene-Disease Associations	hpo	pathologic fracture	0.021277	0.63613	1	0	1		pathologic fracture
HPO Gene-Disease Associations	hpo	bone pain	0.049645	0.35713	1	0	1		bone pain
HPO Gene-Disease Associations	hpo	gynecomastia	-0.0049645	1	1	0	-1		gynecomastia
HPO Gene-Disease Associations	hpo	small face	0.021277	0.63749	1	0	1		small face
HPO Gene-Disease Associations	hpo	hyperlordosis	0.0092199	1	1	0	1		hyperlordosis
HPO Gene-Disease Associations	hpo	enlarged thorax	-0.019149	1	1	0	-1		enlarged thorax
HPO Gene-Disease Associations	hpo	abnormality of the acetabulum	-0.012057	1	1	0	-1		abnormality of the acetabulum
HPO Gene-Disease Associations	hpo	genu varum	-0.012057	1	1	0	-1		genu varum
HPO Gene-Disease Associations	hpo	premature loss of teeth	0.021277	0.63839	1	0	1		premature loss of teeth
HPO Gene-Disease Associations	hpo	dermatological manifestations of systemic disorders	-0.012057	1	1	0	-1		dermatological manifestations of systemic disorders
HPO Gene-Disease Associations	hpo	cirrhosis	0.028369	0.60067	1	0	1		cirrhosis
HPO Gene-Disease Associations	hpo	fat malabsorption	0.028369	0.59952	1	0	1		fat malabsorption
HPO Gene-Disease Associations	hpo	delayed speech and language development	-0.04539	0.20986	1	0	-1		delayed speech and language development
HPO Gene-Disease Associations	hpo	childhood onset	0.021277	0.63852	1	0	1		childhood onset
HPO Gene-Disease Associations	hpo	blindness	-0.012057	1	1	0	-1		blindness
HPO Gene-Disease Associations	hpo	metabolic acidosis	0.028369	0.59948	1	0	1		metabolic acidosis
HPO Gene-Disease Associations	hpo	nausea	0.035461	0.58964	1	0	1		nausea
HPO Gene-Disease Associations	hpo	muscle cramps	-0.0049645	1	1	0	-1		muscle cramps
HPO Gene-Disease Associations	hpo	abnormality of the endocardium	0.0021277	1	1	0	1		abnormality of the endocardium
HPO Gene-Disease Associations	hpo	syncope	0.021277	0.63909	1	0	1		syncope
HPO Gene-Disease Associations	hpo	abnormality of the coagulation cascade	0.037589	0.69305	1	0	1		abnormality of the coagulation cascade
HPO Gene-Disease Associations	hpo	joint hemorrhage	0.056738	0.3517	1	0	1		joint hemorrhage
HPO Gene-Disease Associations	hpo	abnormality of temperature regulation	0.053901	0.5324	1	0	1		abnormality of temperature regulation
HPO Gene-Disease Associations	hpo	abnormal autonomic nervous system physiology	0.021277	0.63912	1	0	1		abnormal autonomic nervous system physiology
HPO Gene-Disease Associations	hpo	lymphoma	-0.019149	1	1	0	-1		lymphoma
HPO Gene-Disease Associations	hpo	periodontitis	-0.019149	1	1	0	-1		periodontitis
HPO Gene-Disease Associations	hpo	pruritus	0.030496	0.69528	1	0	1		pruritus
HPO Gene-Disease Associations	hpo	hepatosplenomegaly	0.056738	0.35247	1	0	1		hepatosplenomegaly
HPO Gene-Disease Associations	hpo	ovoid vertebral bodies	-0.019149	1	1	0	-1		ovoid vertebral bodies
HPO Gene-Disease Associations	hpo	osteoarthritis	-0.0049645	1	1	0	-1		osteoarthritis
HPO Gene-Disease Associations	hpo	aplasia/hypoplasia of the cerebellum	0.042553	0.37417	1	0	1		aplasia/hypoplasia of the cerebellum
HPO Gene-Disease Associations	hpo	abnormality of the scapula	-0.052482	0.14132	1	0	-1		abnormality of the scapula
HPO Gene-Disease Associations	hpo	abdominal pain	0.080142	0.31249	1	0	1		abdominal pain
HPO Gene-Disease Associations	hpo	sporadic	-0.019149	1	1	0	-1		sporadic
HPO Gene-Disease Associations	hpo	intracranial hemorrhage	-0.031206	0.60855	1	0	-1		intracranial hemorrhage
HPO Gene-Disease Associations	hpo	hydrops fetalis	-0.0049645	1	1	0	-1		hydrops fetalis
HPO Gene-Disease Associations	hpo	premature birth	-0.019149	1	1	0	-1		premature birth
HPO Gene-Disease Associations	hpo	paraplegia/paraparesis	-0.019149	1	1	0	-1		paraplegia/paraparesis
HPO Gene-Disease Associations	hpo	sensory impairment	-0.0049645	1	1	0	-1		sensory impairment
HPO Gene-Disease Associations	hpo	muscle weakness	-0.08156	0.18303	1	0	-1		muscle weakness
HPO Gene-Disease Associations	hpo	stillbirth	-0.019149	1	1	0	-1		stillbirth
HPO Gene-Disease Associations	hpo	accelerated skeletal maturation	-0.038298	0.59148	1	0	-1		accelerated skeletal maturation
HPO Gene-Disease Associations	hpo	acanthosis nigricans	0.028369	0.60099	1	0	1		acanthosis nigricans
HPO Gene-Disease Associations	hpo	osteolysis	0.042553	0.37492	1	0	1		osteolysis
HPO Gene-Disease Associations	hpo	neoplasm of the skeletal system	-0.019149	1	1	0	-1		neoplasm of the skeletal system
HPO Gene-Disease Associations	hpo	joint stiffness	-0.019149	1	1	0	-1		joint stiffness
HPO Gene-Disease Associations	hpo	dermatan sulfate excretion in urine	0.021277	0.63588	1	0	1		dermatan sulfate excretion in urine
HPO Gene-Disease Associations	hpo	abnormality of epiphysis morphology	-0.014894	1	1	0	-1		abnormality of epiphysis morphology
HPO Gene-Disease Associations	hpo	adult onset	-0.0049645	1	1	0	-1		adult onset
HPO Gene-Disease Associations	hpo	dysostosis multiplex	0.028369	0.59778	1	0	1		dysostosis multiplex
HPO Gene-Disease Associations	hpo	spinal canal stenosis	-0.019149	1	1	0	-1		spinal canal stenosis
HPO Gene-Disease Associations	hpo	visual field defect	0.028369	0.59726	1	0	1		visual field defect
HPO Gene-Disease Associations	hpo	abnormality of prenatal development or birth	0.053901	0.53219	1	0	1		abnormality of prenatal development or birth
HPO Gene-Disease Associations	hpo	small for gestational age	-0.092908	0.0171	1	0	-1		small for gestational age
HPO Gene-Disease Associations	hpo	congenital onset	0.0092199	1	1	0	1		congenital onset
HPO Gene-Disease Associations	hpo	premature loss of primary teeth	0.021277	0.63839	1	0	1		premature loss of primary teeth
HPO Gene-Disease Associations	hpo	elevated hepatic transaminases	-0.019149	1	1	0	-1		elevated hepatic transaminases
HPO Gene-Disease Associations	hpo	pulmonary fibrosis	0.028369	0.60241	1	0	1		pulmonary fibrosis
HPO Gene-Disease Associations	hpo	long penis	0.021277	0.63904	1	0	1		long penis
HPO Gene-Disease Associations	hpo	abnormality of extrapyramidal motor function	-0.0049645	1	1	0	-1		abnormality of extrapyramidal motor function
HPO Gene-Disease Associations	hpo	abnormality of vitamin metabolism	0.021277	0.63891	1	0	1		abnormality of vitamin metabolism
HPO Gene-Disease Associations	hpo	abnormal iris pigmentation	-0.012057	1	1	0	-1		abnormal iris pigmentation
HPO Gene-Disease Associations	hpo	intellectual disability, mild	0.021277	0.63645	1	0	1		intellectual disability, mild
HPO Gene-Disease Associations	hpo	abnormality of prothrombin	-0.019149	1	1	0	-1		abnormality of prothrombin
HPO Gene-Disease Associations	hpo	limited elbow movement	-0.019149	1	1	0	-1		limited elbow movement
HPO Gene-Disease Associations	hpo	congenital hip dislocation	0.021277	0.63481	1	0	1		congenital hip dislocation
HPO Gene-Disease Associations	hpo	gonadal dysgenesis	0.021277	0.63979	1	0	1		gonadal dysgenesis
HPO Gene-Disease Associations	hpo	intellectual disability, profound	-0.019149	1	1	0	-1		intellectual disability, profound
HPO Gene-Disease Associations	hpo	joint swelling	0.028369	0.60054	1	0	1		joint swelling
HPO Gene-Disease Associations	hpo	2-3 toe syndactyly	0.021277	0.63741	1	0	1		2-3 toe syndactyly
HPO Gene-Disease Associations	hpo	hypogonadotrophic hypogonadism	0.021277	0.63995	1	0	1		hypogonadotrophic hypogonadism
HPO Gene-Disease Associations	hpo	arnold-chiari malformation	0.021277	0.6386	1	0	1		arnold-chiari malformation
HPO Gene-Disease Associations	hpo	diabetes insipidus	0.021277	0.63643	1	0	1		diabetes insipidus
HPO Gene-Disease Associations	hpo	urogenital fistula	0.021277	0.63751	1	0	1		urogenital fistula
HPO Gene-Disease Associations	hpo	oligohydramnios	0.035461	0.58846	1	0	1		oligohydramnios
HPO Gene-Disease Associations	hpo	abnormality of cardiovascular system physiology	0.17163	0.070909	1	0	1		abnormality of cardiovascular system physiology
HPO Gene-Disease Associations	hpo	constipation	-0.034043	0.74227	1	0	-1		constipation
HPO Gene-Disease Associations	hpo	hypercalcemia	0.028369	0.59674	1	0	1		hypercalcemia
HPO Gene-Disease Associations	hpo	nephrolithiasis	0.049645	0.35742	1	0	1		nephrolithiasis
HPO Gene-Disease Associations	hpo	prematurely aged appearance	0.028369	0.60028	1	0	1		prematurely aged appearance
HPO Gene-Disease Associations	hpo	choanal stenosis	0.021277	0.63819	1	0	1		choanal stenosis
HPO Gene-Disease Associations	hpo	bifid scrotum	0.028369	0.60016	1	0	1		bifid scrotum
HPO Gene-Disease Associations	hpo	female pseudohermaphroditism	-0.019149	1	1	0	-1		female pseudohermaphroditism
HPO Gene-Disease Associations	hpo	motor delay	-0.083688	0.1053	1	0	-1		motor delay
HPO Gene-Disease Associations	hpo	shortening of all middle phalanges of the fingers	-0.019149	1	1	0	-1		shortening of all middle phalanges of the fingers
HPO Gene-Disease Associations	hpo	abnormality of the 3rd finger	-0.019149	1	1	0	-1		abnormality of the 3rd finger
HPO Gene-Disease Associations	hpo	conical tooth	0.021277	0.63779	1	0	1		conical tooth
HPO Gene-Disease Associations	hpo	preaxial polydactyly	0.028369	0.60124	1	0	1		preaxial polydactyly
HPO Gene-Disease Associations	hpo	abnormality of the skull base	0.028369	0.60121	1	0	1		abnormality of the skull base
HPO Gene-Disease Associations	hpo	abnormality of the voice	-0.057447	0.36199	1	0	-1		abnormality of the voice
HPO Gene-Disease Associations	hpo	abnormality of reproductive system physiology	0.058865	0.46894	1	0	1		abnormality of reproductive system physiology
HPO Gene-Disease Associations	hpo	abnormality of the helix	0.028369	0.60156	1	0	1		abnormality of the helix
HPO Gene-Disease Associations	hpo	abnormality of hair texture	0.021277	0.63625	1	0	1		abnormality of hair texture
HPO Gene-Disease Associations	hpo	joint hypermobility	-0.038298	0.59316	1	0	-1		joint hypermobility
HPO Gene-Disease Associations	hpo	metaphyseal irregularity	-0.012057	1	1	0	-1		metaphyseal irregularity
HPO Gene-Disease Associations	hpo	retrognathia	-0.019149	1	1	0	-1		retrognathia
HPO Gene-Disease Associations	hpo	juvenile onset	0.042553	0.3759	1	0	1		juvenile onset
HPO Gene-Disease Associations	hpo	hypertension	0.058865	0.46374	1	0	1		hypertension
HPO Gene-Disease Associations	hpo	abnormality of the vasculature	0.02695	0.81669	1	0	1		abnormality of the vasculature
HPO Gene-Disease Associations	hpo	pulmonary embolism	0.035461	0.58911	1	0	1		pulmonary embolism
HPO Gene-Disease Associations	hpo	abnormality of the scrotum	0.028369	0.60016	1	0	1		abnormality of the scrotum
HPO Gene-Disease Associations	hpo	pectus carinatum	-0.04539	0.21054	1	0	-1		pectus carinatum
HPO Gene-Disease Associations	hpo	abnormality of cell physiology	0.044681	0.48047	1	0	1		abnormality of cell physiology
HPO Gene-Disease Associations	hpo	ptosis	-0.043262	0.4128	1	0	-1		ptosis
HPO Gene-Disease Associations	hpo	abnormality of the endocrine system	0.13121	0.1786	1	0	1		abnormality of the endocrine system
HPO Gene-Disease Associations	hpo	abnormality of the lip	0.037589	0.692	1	0	1		abnormality of the lip
HPO Gene-Disease Associations	hpo	abnormality of the nail	0.011348	1	1	0	1		abnormality of the nail
HPO Gene-Disease Associations	hpo	macrocephaly	-0.0028369	1	1	0	-1		macrocephaly
HPO Gene-Disease Associations	hpo	abnormality of the vagina	-0.0049645	1	1	0	-1		abnormality of the vagina
HPO Gene-Disease Associations	hpo	myoclonus	0.021277	0.63863	1	0	1		myoclonus
HPO Gene-Disease Associations	hpo	abnormality of the tarsal bones	-0.0049645	1	1	0	-1		abnormality of the tarsal bones
HPO Gene-Disease Associations	hpo	nephropathy	-0.012057	1	1	0	-1		nephropathy
HPO Gene-Disease Associations	hpo	growth hormone deficiency	0.021277	0.64032	1	0	1		growth hormone deficiency
HPO Gene-Disease Associations	hpo	hirsutism	0.035461	0.58878	1	0	1		hirsutism
HPO Gene-Disease Associations	hpo	arrhythmia	0.065957	0.31962	1	0	1		arrhythmia
HPO Gene-Disease Associations	hpo	delayed puberty	0.035461	0.5888	1	0	1		delayed puberty
HPO Gene-Disease Associations	hpo	mitral valve prolapse	-0.059574	0.080389	1	0	-1		mitral valve prolapse
HPO Gene-Disease Associations	hpo	abnormality of the thumb	0.0021277	1	1	0	1		abnormality of the thumb
HPO Gene-Disease Associations	hpo	abnormality of neuronal migration	0.028369	0.60239	1	0	1		abnormality of neuronal migration
HPO Gene-Disease Associations	hpo	neoplasm of the skin	0.06383	0.21957	1	0	1		neoplasm of the skin
HPO Gene-Disease Associations	hpo	cranial nerve compression	0.021277	0.63814	1	0	1		cranial nerve compression
HPO Gene-Disease Associations	hpo	abnormality of the biliary system	0.035461	0.58689	1	0	1		abnormality of the biliary system
HPO Gene-Disease Associations	hpo	parkinsonism	-0.019149	1	1	0	-1		parkinsonism
HPO Gene-Disease Associations	hpo	tachycardia	-0.0049645	1	1	0	-1		tachycardia
HPO Gene-Disease Associations	hpo	persistent bleeding after trauma	0.028369	0.60187	1	0	1		persistent bleeding after trauma
HPO Gene-Disease Associations	hpo	abnormality of blood and blood-forming tissues	0.06383	0.54454	1	0	1		abnormality of blood and blood-forming tissues
HPO Gene-Disease Associations	hpo	epicanthus	-0.04539	0.20909	1	0	-1		epicanthus
HPO Gene-Disease Associations	hpo	intrauterine growth retardation	0.023404	0.70537	1	0	1		intrauterine growth retardation
HPO Gene-Disease Associations	hpo	limitation of joint mobility	0.044681	0.47699	1	0	1		limitation of joint mobility
HPO Gene-Disease Associations	hpo	increased bone mineral density	0.042553	0.37642	1	0	1		increased bone mineral density
HPO Gene-Disease Associations	hpo	abnormality of the lumbar spine	-0.019149	1	1	0	-1		abnormality of the lumbar spine
HPO Gene-Disease Associations	hpo	dysarthria	-0.019149	1	1	0	-1		dysarthria
HPO Gene-Disease Associations	hpo	aplasia/hypoplasia affecting the eye	0.0021277	1	1	0	1		aplasia/hypoplasia affecting the eye
HPO Gene-Disease Associations	hpo	prolonged partial thromboplastin time	0.035461	0.58572	1	0	1		prolonged partial thromboplastin time
HPO Gene-Disease Associations	hpo	abnormality of the intrinsic pathway	-0.012057	1	1	0	-1		abnormality of the intrinsic pathway
HPO Gene-Disease Associations	hpo	deep venous thrombosis	0.042553	0.37667	1	0	1		deep venous thrombosis
HPO Gene-Disease Associations	hpo	fever	0.0021277	1	1	0	1		fever
HPO Gene-Disease Associations	hpo	hypotension	0.070922	0.21304	1	0	1		hypotension
HPO Gene-Disease Associations	hpo	hypergammaglobulinemia	0.021277	0.63834	1	0	1		hypergammaglobulinemia
