dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Erythema	0.0058358	1	1	0	1		Erythema
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Body Weight	0.12934	0.00265	1	0	1		Body Weight
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Aneurysm, Ruptured	0.031873	0.20765	1	0	1		Aneurysm, Ruptured
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Thromboembolism	0.037708	0.20831	1	0	1		Thromboembolism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Diabetes Mellitus, Type 1	0.013972	0.86903	1	0	1		Diabetes Mellitus, Type 1
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Abortion, Spontaneous	0.019079	0.66873	1	0	1		Abortion, Spontaneous
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Neurotoxicity Syndromes	-0.00028057	1	1	0	-1		Neurotoxicity Syndromes
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Neoplasm, Residual	-0.026317	0.35227	1	0	-1		Neoplasm, Residual
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Vascular Diseases	0.077268	0.075019	1	0	1		Vascular Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Bronchiolitis	0.017788	0.69063	1	0	1		Bronchiolitis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Association Learning	0.015936	0.57979	1	0	1		Association Learning
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Reactive Attachment Disorder	0.015936	0.58014	1	0	1		Reactive Attachment Disorder
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cushing Syndrome	0.01992	0.35811	1	0	1		Cushing Syndrome
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hyperthyroidism	-0.024185	0.12541	1	0	-1		Hyperthyroidism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypotension, Orthostatic	0.015936	0.58124	1	0	1		Hypotension, Orthostatic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Urogenital Abnormalities	0.011952	0.59729	1	0	1		Urogenital Abnormalities
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pseudoxanthoma Elasticum	-0.024185	0.12432	1	0	-1		Pseudoxanthoma Elasticum
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Abdominal Pain	0.0018517	1	1	0	1		Abdominal Pain
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hyperparathyroidism	0.011952	0.59404	1	0	1		Hyperparathyroidism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Amyloidosis, Familial	-0.016217	0.58992	1	0	-1		Amyloidosis, Familial
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Chromosome Inversion	-0.0061164	1	1	0	-1		Chromosome Inversion
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Thrombocythemia, Hemorrhagic	0.011952	0.59578	1	0	1		Thrombocythemia, Hemorrhagic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Polycythemia Vera	0.011952	0.59578	1	0	1		Polycythemia Vera
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Myeloproliferative Disorders	0.011952	0.59578	1	0	1		Myeloproliferative Disorders
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Chromosome Deletion	0.043544	0.26554	1	0	1		Chromosome Deletion
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Adrenal Gland Neoplasms	0.023904	0.34604	1	0	1		Adrenal Gland Neoplasms
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Mental Retardation	0.021772	0.46936	1	0	1		Mental Retardation
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Alcohol Withdrawal Delirium	0.017788	0.69149	1	0	1		Alcohol Withdrawal Delirium
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hyperparathyroidism, Primary	0.01992	0.3596	1	0	1		Hyperparathyroidism, Primary
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Auditory Threshold	-0.024185	0.1244	1	0	-1		Auditory Threshold
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Motor Skills	0.023904	0.34918	1	0	1		Motor Skills
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Space Perception	0.027888	0.21546	1	0	1		Space Perception
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Gambling	0.017788	0.68898	1	0	1		Gambling
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Tic Disorders	0.011952	0.59544	1	0	1		Tic Disorders
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Mental Recall	0.023904	0.34414	1	0	1		Mental Recall
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Vasospasm, Intracranial	0.015936	0.57684	1	0	1		Vasospasm, Intracranial
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Auditory Perception	0.011952	0.5951	1	0	1		Auditory Perception
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Stress	0.027888	0.2177	1	0	1		Stress
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Virilism	-0.0061164	1	1	0	-1		Virilism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Urination Disorders	0.0018517	1	1	0	1		Urination Disorders
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypospadias	-0.018349	0.41974	1	0	-1		Hypospadias
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Urinary Incontinence, Stress	-0.0021323	1	1	0	-1		Urinary Incontinence, Stress
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Corneal Diseases	0.0018517	1	1	0	1		Corneal Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Dyslexia	-0.0021323	1	1	0	-1		Dyslexia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Amenorrhea	0.031873	0.20805	1	0	1		Amenorrhea
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Carcinoma, Intraductal, Noninfiltrating	0.0018517	1	1	0	1		Carcinoma, Intraductal, Noninfiltrating
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Brucellosis	0.051793	0.079399	1	0	1		Brucellosis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Rheumatic Heart Disease	0.047809	0.076459	1	0	1		Rheumatic Heart Disease
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Spinal Fractures	0.033724	0.31159	1	0	1		Spinal Fractures
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Anemia, Sickle Cell	0.033444	0.42822	1	0	1		Anemia, Sickle Cell
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Anemia, Iron-Deficiency	0.0058358	1	1	0	1		Anemia, Iron-Deficiency
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Death, Sudden	0.0098199	0.69988	1	0	1		Death, Sudden
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cardiomyopathies	0.02974	0.31373	1	0	1		Cardiomyopathies
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cough	0.033724	0.31095	1	0	1		Cough
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Osteoporosis, Postmenopausal	0.027047	0.66444	1	0	1		Osteoporosis, Postmenopausal
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Intracranial Aneurysm	0.015656	0.73863	1	0	1		Intracranial Aneurysm
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cicatrix	-0.0021323	1	1	0	-1		Cicatrix
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Nephritis, Interstitial	0.011952	0.59783	1	0	1		Nephritis, Interstitial
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypertension, Malignant	0.011952	0.59783	1	0	1		Hypertension, Malignant
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Convalescence	0.015936	0.57986	1	0	1		Convalescence
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Angioedemas, Hereditary	0.011952	0.59529	1	0	1		Angioedemas, Hereditary
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Liver Failure, Acute	0.027888	0.2158	1	0	1		Liver Failure, Acute
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypotension	0.043825	0.13158	1	0	1		Hypotension
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypoglycemia	0.013804	0.69179	1	0	1		Hypoglycemia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Lupus Nephritis	0.043544	0.26828	1	0	1		Lupus Nephritis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cholestasis	0.015936	0.58023	1	0	1		Cholestasis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Fragile X Syndrome	0.011952	0.59553	1	0	1		Fragile X Syndrome
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Metabolism, Inborn Errors	-0.0061164	1	1	0	-1		Metabolism, Inborn Errors
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Severe Combined Immunodeficiency	0.027888	0.21629	1	0	1		Severe Combined Immunodeficiency
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Maduromycosis	0.011952	0.59676	1	0	1		Maduromycosis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypothyroidism	0.0058358	1	1	0	1		Hypothyroidism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Rectal Fistula	0.011952	0.59763	1	0	1		Rectal Fistula
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cholestasis, Intrahepatic	-0.0021323	1	1	0	-1		Cholestasis, Intrahepatic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Intellectual Disability	0.0018517	1	1	0	1		Intellectual Disability
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Peritoneal Diseases	0.015936	0.58016	1	0	1		Peritoneal Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Back Pain	0.011952	0.59599	1	0	1		Back Pain
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Stress Disorders, Traumatic, Acute	0.011952	0.59695	1	0	1		Stress Disorders, Traumatic, Acute
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Adrenal Cortex Neoplasms	0.015936	0.57907	1	0	1		Adrenal Cortex Neoplasms
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Nephrolithiasis	-0.0021323	1	1	0	-1		Nephrolithiasis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cumulative Trauma Disorders	-0.012233	0.61473	1	0	-1		Cumulative Trauma Disorders
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Syndrome	0.054935	0.23566	1	0	1		Syndrome
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Leishmaniasis, Cutaneous	0.02974	0.31361	1	0	1		Leishmaniasis, Cutaneous
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Heart Septal Defects, Ventricular	0.023904	0.34568	1	0	1		Heart Septal Defects, Ventricular
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Intracranial Embolism	0.011952	0.59268	1	0	1		Intracranial Embolism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pneumonia, Viral	0.011952	0.59649	1	0	1		Pneumonia, Viral
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pterygium	0.01992	0.36074	1	0	1		Pterygium
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pancreatitis, Chronic	0.037708	0.20696	1	0	1		Pancreatitis, Chronic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Liver Diseases, Alcoholic	0.047809	0.075229	1	0	1		Liver Diseases, Alcoholic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Lipodystrophy	0.021772	0.47068	1	0	1		Lipodystrophy
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Leprosy, Lepromatous	0.015936	0.58023	1	0	1		Leprosy, Lepromatous
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Candidiasis, Invasive	0.011952	0.59522	1	0	1		Candidiasis, Invasive
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Campylobacter Infections	0.01992	0.35764	1	0	1		Campylobacter Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Duodenal Diseases	0.011952	0.59856	1	0	1		Duodenal Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Colitis, Microscopic	0.015936	0.58131	1	0	1		Colitis, Microscopic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Histiocytosis, Langerhans-Cell	0.01992	0.35943	1	0	1		Histiocytosis, Langerhans-Cell
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Common Cold	0.0018517	1	1	0	1		Common Cold
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Schistosomiasis mansoni	0.011952	0.5984	1	0	1		Schistosomiasis mansoni
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Endotoxemia	0.01992	0.35965	1	0	1		Endotoxemia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Liver Failure	0.023904	0.34809	1	0	1		Liver Failure
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Raynaud Disease	0.015936	0.58043	1	0	1		Raynaud Disease
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hematologic Neoplasms	0.035576	0.38258	1	0	1		Hematologic Neoplasms
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Parasitemia	0.015656	0.7423	1	0	1		Parasitemia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Intermittent Claudication	0.011952	0.59494	1	0	1		Intermittent Claudication
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Epilepsy, Post-Traumatic	0.011952	0.59517	1	0	1		Epilepsy, Post-Traumatic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Folic Acid Deficiency	0.0058358	1	1	0	1		Folic Acid Deficiency
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Enterovirus Infections	-0.024185	0.12297	1	0	-1		Enterovirus Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Vitamin A Deficiency	-0.0061164	1	1	0	-1		Vitamin A Deficiency
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Lichen Planus	0.011952	0.5971	1	0	1		Lichen Planus
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Malaria	0.013523	0.77435	1	0	1		Malaria
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pleural Diseases	0.011952	0.59798	1	0	1		Pleural Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Multiple System Atrophy	0.013804	0.68931	1	0	1		Multiple System Atrophy
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hepatitis	0.015936	0.5788	1	0	1		Hepatitis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Respiratory Sounds	0.059761	0.04851	1	0	1		Respiratory Sounds
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Cholangitis, Sclerosing	0.017788	0.68672	1	0	1		Cholangitis, Sclerosing
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Vitiligo	0.015375	0.79453	1	0	1		Vitiligo
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Malaria, Cerebral	0.013523	0.77579	1	0	1		Malaria, Cerebral
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Bone Marrow Diseases	0.017788	0.68906	1	0	1		Bone Marrow Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hirsutism	0.0098199	0.70139	1	0	1		Hirsutism
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hot Flashes	-0.016217	0.58846	1	0	-1		Hot Flashes
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Neoplasms, Cystic, Mucinous, and Serous	0.011952	0.59574	1	0	1		Neoplasms, Cystic, Mucinous, and Serous
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Psoriasis	0.03928	0.35271	1	0	1		Psoriasis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Arthritis, Psoriatic	0.045396	0.22783	1	0	1		Arthritis, Psoriatic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Lymphocytosis	0.015936	0.57837	1	0	1		Lymphocytosis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Fatigue Syndrome, Chronic	0.05948	0.12376	1	0	1		Fatigue Syndrome, Chronic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Tumor Virus Infections	0.01992	0.36232	1	0	1		Tumor Virus Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Latent Tuberculosis	-0.0061164	1	1	0	-1		Latent Tuberculosis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Addison Disease	0.031873	0.20677	1	0	1		Addison Disease
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hepatitis C	0.038718	0.45226	1	0	1		Hepatitis C
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hepatitis B	0.081252	0.077539	1	0	1		Hepatitis B
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Nasopharyngeal Neoplasms	0.063464	0.082989	1	0	1		Nasopharyngeal Neoplasms
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Papillomavirus Infections	0.047528	0.18317	1	0	1		Papillomavirus Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Myelodysplastic Syndromes	0.027608	0.38883	1	0	1		Myelodysplastic Syndromes
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Acute Disease	0.075866	0.21137	1	0	1		Acute Disease
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Paraproteinemias	0.015936	0.58192	1	0	1		Paraproteinemias
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hepatitis B, Chronic	0.077268	0.075859	1	0	1		Hepatitis B, Chronic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hernia, Hiatal	0.015936	0.57894	1	0	1		Hernia, Hiatal
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Polyendocrinopathies, Autoimmune	0.011952	0.59756	1	0	1		Polyendocrinopathies, Autoimmune
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Thyroid Diseases	0.015656	0.74146	1	0	1		Thyroid Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Tendinopathy	0.017788	0.68811	1	0	1		Tendinopathy
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Keratoconus	-0.0061164	1	1	0	-1		Keratoconus
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Osteitis Deformans	0.023904	0.34486	1	0	1		Osteitis Deformans
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Sciatica	0.067729	0.03008	1	0	1		Sciatica
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Spinal Diseases	0.027888	0.21561	1	0	1		Spinal Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Intervertebral Disk Displacement	0.037708	0.21025	1	0	1		Intervertebral Disk Displacement
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Thyroiditis, Autoimmune	0.0037035	1	1	0	1		Thyroiditis, Autoimmune
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Arthralgia	0.023904	0.3458	1	0	1		Arthralgia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Root Resorption	0.011952	0.59558	1	0	1		Root Resorption
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Achlorhydria	0.011952	0.59572	1	0	1		Achlorhydria
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Meningococcal Infections	0.025195	0.64483	1	0	1		Meningococcal Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Nasal Polyps	0.043825	0.12956	1	0	1		Nasal Polyps
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Food Hypersensitivity	0.0098199	0.70611	1	0	1		Food Hypersensitivity
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hypersensitivity	0.029179	0.50025	1	0	1		Hypersensitivity
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Dysthymic Disorder	0.01992	0.35927	1	0	1		Dysthymic Disorder
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Bronchitis, Chronic	0.023904	0.34357	1	0	1		Bronchitis, Chronic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Wounds and Injuries	0.075697	0.0182	1	0	1		Wounds and Injuries
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Nephrotic Syndrome	0.037708	0.21045	1	0	1		Nephrotic Syndrome
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Gastroenteritis	0.027888	0.21622	1	0	1		Gastroenteritis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Blastocystis Infections	0.011952	0.59641	1	0	1		Blastocystis Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Retinal Vasculitis	-0.0082487	1	1	0	-1		Retinal Vasculitis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Multiple Organ Failure	0.055777	0.04636	1	0	1		Multiple Organ Failure
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Gram-Negative Bacterial Infections	0.0098199	0.70139	1	0	1		Gram-Negative Bacterial Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pneumoconiosis	0.0037035	1	1	0	1		Pneumoconiosis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hepatolenticular Degeneration	0.015936	0.58131	1	0	1		Hepatolenticular Degeneration
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Berylliosis	0.023904	0.34556	1	0	1		Berylliosis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Dental Plaque	0.023904	0.34662	1	0	1		Dental Plaque
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Chronic Periodontitis	0.075417	0.055529	1	0	1		Chronic Periodontitis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Actinobacillus Infections	0.0098199	0.7007	1	0	1		Actinobacillus Infections
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Alveolitis, Extrinsic Allergic	0.027888	0.21632	1	0	1		Alveolitis, Extrinsic Allergic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hearing Loss, Noise-Induced	-0.012233	0.61626	1	0	-1		Hearing Loss, Noise-Induced
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Hyperuricemia	0.037708	0.20741	1	0	1		Hyperuricemia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Tooth Loss	0.027888	0.21594	1	0	1		Tooth Loss
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Sudden Infant Death	0.03956	0.26402	1	0	1		Sudden Infant Death
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Glossitis, Benign Migratory	0.011952	0.59527	1	0	1		Glossitis, Benign Migratory
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Stomach Diseases	0.015936	0.58083	1	0	1		Stomach Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Glomerulonephritis, Membranous	0.039841	0.12469	1	0	1		Glomerulonephritis, Membranous
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Glomerulonephritis	0.027608	0.38938	1	0	1		Glomerulonephritis
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Respiratory Distress Syndrome, Newborn	0.039841	0.12489	1	0	1		Respiratory Distress Syndrome, Newborn
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Respiratory Distress Syndrome, Adult	0.0095393	0.77906	1	0	1		Respiratory Distress Syndrome, Adult
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Uremia	0.023904	0.34664	1	0	1		Uremia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Metaplasia	0.01964	0.5436	1	0	1		Metaplasia
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Tooth Diseases	0.015936	0.57866	1	0	1		Tooth Diseases
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Gastritis, Atrophic	0.007407	1	1	0	1		Gastritis, Atrophic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Fatty Liver, Alcoholic	0.0058358	1	1	0	1		Fatty Liver, Alcoholic
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Delayed Graft Function	-0.0063969	1	1	0	-1		Delayed Graft Function
HuGE Navigator Gene-Phenotype Associations	hugenavigator	Pancreatitis, Alcoholic	0.021772	0.46771	1	0	1		Pancreatitis, Alcoholic
